SubjectID,Hemisphere,AvgCortThickness,PialArea,SmoothPialArea,WhiteArea,PialFullArea,WhiteFullArea,SmoothPialFullArea,ConvexHullFullArea,ConvexHullArea,PialFullVol,WhiteFullVol,GreymatterVol,SmoothPialFullVol
SUBJ010,left,2.59995512256829,97348.7243248569,36455.3027522269,80522.9412732619,101267.295858333,84409.4620609915,38939.9245805854,41402.8280139138,38918.2061855553,462830.607432855,233339.996783861,229490.610648994,551320.081481214
SUBJ010,right,2.65499143120973,97079.2533375316,35976.5127812405,80778.3329289742,100973.039711337,84642.9813490373,38335.8212615359,40292.7253169615,37933.4168366662,468703.83857889,234463.069386655,234240.769192235,553284.008223607
SUBJ011,left,2.30112848808038,96361.3374490463,35574.7115045434,82204.6566137009,100102.134566329,85883.2835812243,38036.3768407011,40383.7934778742,37922.1281417165,434214.50476839,230318.944178419,203895.560589971,536470.682788039
SUBJ011,right,2.28746418037897,95845.1527192208,35380.727950356,81621.3116300396,99513.6466934027,85281.4910934162,37748.3685674062,39858.5003740802,37490.8597570299,424657.447386631,222887.610474025,201769.836912606,530446.513315802
SUBJ014,left,2.35465943437162,103729.182118879,39325.8993951291,87894.9809662706,107639.34075018,91772.5268617923,41809.8852675657,44246.0428849167,41762.0570124801,485565.529509838,261631.304012324,223934.225497514,607343.38768581
SUBJ014,right,2.35157294122757,104418.652523281,38586.2989362178,88176.846866136,108723.34893082,92335.46337119,40987.5804763013,43269.0494388666,40867.7678987831,480224.686259348,255378.135227918,224846.55103143,599236.270216454
SUBJ018,left,2.56853884178538,87632.3545737584,34694.5676167867,74866.71339532,91298.239131775,78502.6399406439,36960.930313455,39078.2107190596,36811.8480223914,429130.15219138,222418.890450905,206711.261740475,525149.813806018
SUBJ018,right,2.54564659001522,86618.5546072155,34356.8336459555,74237.28217917,90609.8487245345,78193.5351626308,36442.4876416386,38822.3872246472,36736.7332289641,423408.843623802,220341.806395962,203067.03722784,512693.930983665
SUBJ024,left,2.29666766038589,97086.9612487119,37558.4802435581,82862.9178440276,101808.301948666,87375.2993489689,40307.0125471157,42379.0671754239,39630.5348718663,471561.826485036,267521.119329796,204040.70715524,589893.960710731
SUBJ024,right,2.23531608316057,99333.8622453034,38070.0632626904,84358.1658790185,103794.591083042,88758.6530437407,40730.0569805327,42909.9251136349,40249.9313957926,469772.004398652,266959.927012081,202812.077386571,590458.819922798
SUBJ025,left,2.31662713683,95558.5901894734,36868.437489319,85102.5540171057,99391.9777728986,88961.833369479,39297.4697044559,42006.7819492771,39577.7497341402,468048.363076304,260883.351490447,207165.011585856,558555.208635169
SUBJ025,right,2.27015559497484,93349.1052400372,35925.3559782121,82593.9489538074,97262.3607058808,86414.8198720278,38372.4960295112,40865.0815090031,38417.941457704,450321.820661565,252580.005212868,197741.815448697,545269.092767991
SUBJ027,left,2.61564830863773,90037.2564163867,35399.9428372657,75740.4350661436,94261.648153924,79922.0815999089,37966.2837926881,40480.7805981302,37914.4396427078,437381.501670197,222351.865899625,215029.635770572,523771.890101057
SUBJ027,right,2.60831089508631,90411.3688910532,34944.5989016401,76429.5603253098,94532.9998591007,80430.4144378941,37347.70219738,39560.5033559345,37157.4000601946,437934.234840243,221964.462388754,215969.772451489,516894.758479398
SUBJ030,left,2.4530729751035,83734.6393655861,32361.4710309232,69502.2386072772,87382.84468422,73087.4247529831,34832.8716665227,37297.2332482838,34825.8326126843,369298.784506746,182604.73058052,186694.053926226,462787.645015207
SUBJ030,right,2.41318254219031,84049.4298265387,32320.531255286,70060.5681781905,87678.1947781354,73638.1396947898,34653.1435817635,36668.4613046652,34335.8489781877,368555.405512951,183833.077507117,184722.328005834,465988.932499418
SUBJ035,left,2.28820659864934,110801.399678198,42031.6948438233,98433.8203549947,116119.230010499,103717.972662441,45521.2221059239,48512.9668428567,45023.4395807561,538830.547009338,302130.777107756,236699.769901582,671591.58222076
SUBJ035,right,2.35905894205483,111168.319384206,42990.9416423795,97196.602658776,116293.629681818,102276.053107767,46368.8157112177,49076.5533839624,45698.6793151241,553815.375729542,310868.759766604,242946.615962939,693076.624265897
SUBJ039,left,2.35804877421965,98024.6557759581,36300.4428598948,83195.2155677154,101768.61233103,86943.9446179363,38848.4569133729,41283.2940224345,38735.2799689565,438606.43238424,227157.486393951,211448.945990289,545598.258329084
SUBJ039,right,2.44048153709473,98136.5176440381,36482.4305770327,83170.9544312559,101993.416020874,87065.2674893155,38977.085108204,41485.935571775,38991.2810406037,451012.082464271,231740.794992371,219271.2874719,552074.389393311
SUBJ046,left,2.48902098374264,85966.7642710774,32585.4951530055,73710.3134181918,89445.3097116837,77163.3449204843,34867.228250714,37091.9437900312,34810.2106923227,407872.976007827,212068.594305619,195804.381702208,481059.946086192
SUBJ046,right,2.55510519601681,85762.1140887333,32900.6690383586,72860.0430639108,89566.3441098884,76538.0251639385,35140.2926308974,37440.3165853289,35200.69299279,412615.24458986,212396.680101002,200218.564488857,484464.330120489
SUBJ048,left,2.34338131487772,110370.079268657,40121.2338571218,92595.2064203893,114944.272311387,97081.8884704641,43105.3214013897,45746.9232686755,42762.8357244076,539314.537411377,304502.838040337,234811.69937104,648048.236786626
SUBJ048,right,2.37418657324723,109339.374529165,39498.398134866,92710.1940689347,114161.729847054,97446.1058217996,42343.5102214507,44504.4261373712,41659.3140507865,538717.396299017,302348.753525036,236368.642773981,639656.795152668
SUBJ051,left,2.58576167224833,97532.7775534186,38114.6962328245,80546.1300596319,102041.497170899,84943.2297272443,41001.4144212797,43807.0876686547,40920.3694801995,488406.37409353,260079.899068363,228326.475025167,591857.360782689
SUBJ051,right,2.58381484625765,97070.194879036,37648.2429628891,80884.6567458855,101448.537541721,85204.4787654629,40305.1853201553,42793.6899819225,40136.7476246563,477800.101027859,249342.733665766,228457.367362094,574513.419011577
SUBJ053,left,2.49093139243307,109255.097402833,40971.0625870959,94119.7338952307,113685.014708299,98560.8717619675,43803.5374636501,46236.4602310566,43403.9853545024,552133.652190548,301358.449068656,250775.203121892,659148.006320402
SUBJ053,right,2.52004215367595,108803.234282632,41239.5030787519,93820.0218580485,113624.120260417,98467.9101867129,43985.7902677806,46620.7886749726,43874.5014859439,547513.346888034,294932.223745105,252581.123142929,655636.740025751
SUBJ055,left,2.45752194201285,94309.2713956172,35957.5722196477,81152.5563228579,98135.4081946476,84956.8993055672,38436.4881761207,40842.5424676714,38363.6265111984,440882.665225479,226547.645326521,214335.019898958,531134.696874863
SUBJ055,right,2.42894221731058,90041.0369583981,34508.979743164,76537.8332852179,93802.1756180315,80301.8605163262,37015.1230887459,39084.3712354778,36578.2278898959,415237.251204725,213797.420291414,201439.830913311,507519.356149397
SUBJ057,left,2.56580564079713,89633.1442533301,33757.4935073948,78946.6009801426,93227.8377387687,82523.4448131495,36001.9501928328,37878.7990258785,35634.3423404405,436611.561868882,222710.172328747,213901.389540135,505841.605883985
SUBJ057,right,2.5966311839021,90768.1225043678,34190.9153334768,78421.0471991798,94626.5590314579,82196.1782409024,36389.4450336386,38455.7805620384,36257.2508618766,438260.357995084,221121.312110915,217139.045884169,508376.967428946
SUBJ065,left,2.24707801792966,97087.2690952916,37070.7580370537,84602.2243130786,101866.989732007,89333.268106289,40172.9148087462,42708.8999078492,39606.7431361566,456803.663655159,254020.153680305,202783.509974854,578367.622274061
SUBJ065,right,2.27291555671276,95924.2984920699,37452.0479660089,85104.9451187838,100568.316482327,89636.8124563424,40338.9451006388,42778.6742092437,39891.7770746138,465902.149949661,262029.937341587,203872.212608075,580550.672845638
SUBJ067,left,2.6002928887368,85472.9621665428,34079.0381908789,72484.0787324265,89494.7425813982,76377.9601780788,36514.3383691848,38760.7199055433,36325.4197272375,422002.902558273,219607.505088685,202395.397469588,495751.011846994
SUBJ067,right,2.55007823406217,85294.9317204708,33300.5022645223,71479.0921035988,89258.4949435236,75373.0890575507,35762.1732740579,37980.2905308674,35518.6195213318,409202.590934888,211727.043575719,197475.547359169,482122.776842406
SUBJ070,left,2.35920544912869,79626.1759291352,32894.8219716174,70487.5546067046,83399.8197844934,74217.9096492624,35219.0537801309,37447.6297958034,35123.3979872899,373454.884900383,198045.224285976,175409.660614407,474686.396220792
SUBJ070,right,2.38602654875637,79409.7459252031,32610.2317844383,69576.0117511088,82904.5543513392,73046.4254796622,34803.6828720171,36974.1065331251,34780.6554455463,368745.942440124,192244.935963701,176501.006476423,466254.345656674
SUBJ071,left,2.51129149687414,91072.2552661787,35169.6964915383,76044.8535463904,95506.0939348339,80407.7002139901,37843.1606002123,40005.1005575778,37331.6364489038,453349.628275281,246021.510319022,207328.117956259,542301.605625449
SUBJ071,right,2.51422739165721,92525.430478541,35446.1791148385,77952.5011864142,97145.8352583674,82482.2063608904,37876.6280840665,40166.3000537873,37735.8510845593,457784.919948329,246177.528603231,211607.391345098,544367.340599162
SUBJ073,left,2.62069845950708,115420.504152936,41360.3898242162,97620.7161616399,119800.403729112,101952.65003662,44074.9421975628,47008.5466209641,44293.9942476175,565808.891491491,289459.670520969,276349.220970522,661606.027066776
SUBJ073,right,2.59348789770488,116888.878790167,41252.315728434,98590.6983703834,121528.738215153,103011.109515279,43789.0954811573,46219.3671679346,43682.5874152113,561787.220504099,284504.53945965,277282.681044449,659211.274021596
SUBJ074,left,2.43096314914797,101515.751472516,38642.640638876,86739.5445444645,105878.289671226,91044.4846524501,41305.6424561448,43729.5735125975,41066.5716953287,501713.715894369,275152.665933351,226561.049961018,609493.647276428
SUBJ074,right,2.40563766411011,101920.053637498,39019.335155552,88257.6007581584,106156.445704138,92391.5793938002,41628.1340825219,44022.4307861058,41413.6318591359,511403.832950306,285161.595078268,226242.237872038,620738.394482524
SUBJ075,left,2.50877181289728,99721.796562461,37944.7376851265,83790.0484499704,104342.833711517,88378.4695191629,40832.5943747869,42929.937198222,40042.0805085616,487586.695494627,258634.275213405,228952.420281222,598086.532210489
SUBJ075,right,2.50101098050595,99375.8794152974,37470.9376730262,83331.8295493073,103827.12304538,87738.2537347983,40291.3247280197,42370.722327998,39550.3352730045,489404.396317847,262276.818464524,227127.577853323,591764.848537455
SUBJ076,left,2.32149661997731,107915.925750454,40622.060914534,91398.4096381028,112689.793275169,96098.0206746792,43877.1580151242,46311.872440448,43056.7753398579,515637.11406695,286066.052872144,229571.061194806,663270.936701176
SUBJ076,right,2.28570195785192,107490.941211736,40848.6306672258,89939.2878248352,112230.806552578,94704.4313504394,43861.2178560301,46481.7711950439,43469.1840062395,508562.312517245,283913.782045097,224648.530472149,658486.653156196
SUBJ079,left,2.50758654783497,98651.7467852782,37527.7346355803,83968.0259365682,103373.296085089,88627.6038381216,40542.0995189349,42531.2450564493,39516.8801730947,499800.909225557,273616.535324293,226184.373901265,589125.805892
SUBJ079,right,2.54071419425753,98434.2900099442,36225.2945198982,82826.7408196336,103890.858714528,88067.3082887009,39351.0135500636,40778.3848987271,37652.6658685618,490680.981664547,262741.268518954,227939.713145593,572710.029240249
SUBJ080,left,2.66470138583209,94581.7301498078,36229.0297969721,78670.8535152044,98681.0137383741,82687.1867670338,38798.5293346474,41393.6871286691,38824.1875909938,465892.759775242,237286.167827557,228606.591947685,540220.306378984
SUBJ080,right,2.66897757644057,92727.1081772408,35675.5822370355,77475.1712185279,96807.2037003752,81461.5862759613,38128.4090407607,40186.5401690445,37733.7133653193,459653.713428937,234676.469160216,224977.244268721,534724.487549513
SUBJ081,left,2.48910126920208,84201.7054344123,32103.8286832208,70938.9487651582,88121.0103817998,74809.6972673974,34770.1935367633,36918.6633689098,34252.2985153672,392119.47425565,200989.917937572,191129.556318078,469100.751603257
SUBJ081,right,2.48123649694531,84143.3606603374,32656.1226230223,71485.6187478038,88213.0155677053,75511.7629763856,35150.8149507223,37318.8567461655,34824.1644184654,394190.345569434,203013.937565876,191176.408003557,471570.96016977
SUBJ082,left,2.5864724330499,107470.44500552,41118.4976487025,90672.9177455474,111778.236726495,94905.2518463785,43499.5362762413,46140.4403375114,43759.4017099727,540834.063094678,286720.072713433,254113.990381245,639943.621999023
SUBJ082,right,2.59328700085393,107179.530204165,40403.4015536532,90899.0619828673,111694.83824225,95226.9420346693,42795.9469861613,44862.4272427142,42469.8818102061,539249.54525186,284741.127599807,254508.417652053,637773.56909506
SUBJ083,left,2.57976628833006,103475.235933354,38080.1318591435,88483.7030025297,107764.447691222,92672.669444575,40572.3438296257,42570.2022461118,40077.9902756296,518419.136183531,273469.860064847,244949.276118685,593585.75796067
SUBJ083,right,2.5817549886859,104662.221700619,38500.4482300405,89515.1166331341,109065.841047973,93832.8960061782,40918.2488396039,43269.1590651999,40851.3584556365,524821.137838016,277487.43251661,247333.705321405,599680.005629255
SUBJ086,left,2.53362269458501,89718.7607286933,34205.5944100684,77430.989528864,93567.5663861855,81228.6622410753,36504.9599990542,38669.6631602722,36370.2975712865,439124.720082014,229419.213005806,209705.507076208,511931.123030972
SUBJ086,right,2.5464031045553,89038.8929859684,34517.2347942247,77312.3760645438,92888.5039712639,81071.4170448241,36743.6653249952,39050.8428359406,36824.41230517,436135.403543658,226506.152968644,209629.250575014,510706.064693412
SUBJ090,left,2.51816914971788,91053.8833161646,35619.6913125259,77625.7127264254,94896.8517053855,81442.6569132663,37973.7952784823,40143.5622438894,37789.458277933,433702.579573969,222734.552719321,210968.026854648,528024.621328742
SUBJ090,right,2.50733612994673,92469.5411938793,35833.1274722033,77421.7885108415,96480.9979286446,81307.4180242696,38162.1513128987,40516.7078929995,38187.6840523041,429885.292470928,218209.674089347,211675.618381581,527572.504371849
SUBJ091,left,2.38043922908147,92459.5366972314,35066.3011356812,81488.5259773665,96257.1616880516,85229.3213806838,37593.5505865584,40034.8921927614,37507.6427418842,437617.628051952,233080.8505325,204536.777519452,522552.577016154
SUBJ091,right,2.37730755085665,91638.9851716014,34562.357316944,80246.9316812053,95494.7019751388,84019.3022312491,37006.3725516048,39452.4700868526,37008.4548521918,423247.856404462,221404.927793204,201842.928611258,505938.023048124
SUBJ092,left,2.51270306878906,95730.0292664156,36547.0108700551,79706.636040657,100005.286726257,83884.7881964327,39222.5805309907,41333.5828006883,38658.0131397526,465601.76332181,246645.952557475,218955.810764335,571730.258614382
SUBJ092,right,2.48166130255364,94548.7344174472,36029.5993458899,79309.291438726,98942.580182121,83563.7301597843,38455.6121633305,40494.8298413284,38068.8170238879,455866.431805487,241886.551561844,213979.880243643,562454.312689725
SUBJ093,left,2.48903251431061,113758.80244091,41480.4896021656,98758.9339180391,117625.176671815,102500.89282204,43800.2649126669,46321.5077371808,44001.7324266795,554720.882739411,293341.371128614,261379.511610797,684891.762314095
SUBJ093,right,2.48038426881451,112089.919850957,40457.4715557484,97044.973832874,116354.301543696,101099.012182629,42774.345947707,44675.0322900156,42358.157898057,541784.377139153,285510.248213932,256274.128925222,668589.910272125
SUBJ094,left,2.53806085056445,102825.247711091,37535.5545457438,89758.2733264799,106828.676733306,93631.2422926023,39857.5154517334,41897.0298064408,39575.0689004513,500041.5966177,258426.13302772,241615.46358998,579264.464434519
SUBJ094,right,2.51252861350219,105361.196695775,38004.6096228913,91387.0939579393,109493.654324458,95358.5331209793,40239.4461744428,42482.1215476278,40247.2849960763,505746.997670755,261763.689636985,243983.30803377,589490.993484268
SUBJ095,left,2.38404472444472,89362.5223896132,35353.0337406032,79000.0540251188,93748.7959083808,83324.7522786558,38475.2631363159,40740.0640450812,37617.8346493685,448309.223247815,249590.393901691,198718.829346123,544165.45560903
SUBJ095,right,2.42599298891044,89651.2043785475,36390.3334107807,78162.6638808082,94206.7165615302,82774.6183776698,39455.807974452,42372.5786335112,39307.1040698399,450604.357778463,248564.917615142,202039.440163321,546483.837281289
SUBJ096,left,2.69100993269074,98082.8284897774,36218.2284872965,82428.096567741,102037.718915562,86341.5525382207,38737.2136037012,40840.6974323564,38321.7123159517,480533.391144927,240372.701686199,240160.689458727,549181.503710725
SUBJ096,right,2.68495379850085,98233.6316877469,36806.5279442879,82530.1784506388,102194.551132756,86461.7578187759,39334.4658000652,41735.5067646195,39207.5689088422,481649.515939711,241068.55885452,240580.957085191,556516.244461615
SUBJ097,left,2.44991034303089,79349.1157614665,30920.4106998881,67371.7249165537,82671.46996011,70618.8824399811,32978.7527160633,34946.5801692339,32888.2381530587,368704.239317123,190690.564086376,178013.675230747,439097.308694877
SUBJ097,right,2.43603271774598,80635.759148514,31508.7277253519,69387.9230848071,83965.6101302579,72693.8879252388,33579.9062807991,35528.9460597199,33457.7675042727,373275.409909421,192347.042614626,180928.367294795,446802.251647362
SUBJ099,left,2.51804235399223,94935.5963238631,36527.8647766694,80187.1661722888,99016.0515470424,84194.6008769572,39164.2633331695,41643.4847808607,39007.0862243607,468959.591300671,250127.014813545,218832.576487126,553164.640245958
SUBJ099,right,2.54732069513008,94961.7294818493,36005.7065941409,79673.4809522639,99185.1419978832,83723.9052955002,38542.2386669447,40682.8098005628,38146.2777277589,464468.91502523,243766.001380613,220702.913644616,548958.527103313
SUBJ100,left,2.51828918112638,92332.0713886715,34478.4570955247,77097.1580709338,95849.3412845394,80633.0151035205,36535.2103702545,39150.1561329837,37093.4028582538,406288.493140977,194148.854766806,212139.638374171,500771.728436302
SUBJ100,right,2.52049167269373,91187.3119043482,33463.4857962462,75876.8086023013,94645.0038461658,79268.0061697528,35462.1475078898,37519.5413684031,35520.8796567595,400432.452844666,190447.948417484,209984.504427182,491017.139596911
SUBJ101,left,2.50687051043149,101190.105414451,38897.3555203683,89407.3475510661,105579.736009439,93720.9546740893,41753.410413608,44151.7382706178,41295.6833773781,515321.966885634,278658.054435174,236663.91245046,610467.009493594
SUBJ101,right,2.43932673821482,100931.675139148,39137.5916328966,90312.6855824425,105359.560179785,94612.8592584135,41840.772717079,44484.4707729611,41781.2896887787,512805.016948566,282480.191307314,230324.825641252,606606.167387761
SUBJ103,left,2.6650096378738,94662.8259151381,35398.9266023066,80813.9032875905,98300.8690847531,84380.9628057048,37445.1777427147,39366.3458561078,37320.0947156997,462408.076192975,230707.782942185,231700.29325079,540571.327782611
SUBJ103,right,2.65780497175711,94081.2024065947,35113.2505029773,80110.7078280595,97814.3432002178,83734.1577863105,37097.627273082,38996.4585118641,37012.0817417594,460925.869062365,231519.34149823,229406.527564136,539697.782101689
SUBJ104,left,2.47118739792204,88844.808875925,34306.9244551476,76094.1049023683,92617.2282719637,79796.316548178,36684.2069611708,38717.3445237583,36340.0620177351,430908.608463435,228918.434430638,201990.174032798,514526.707232462
SUBJ104,right,2.38823624521087,88724.213566322,34762.9381075294,76792.141352888,92478.0269708734,80511.4212754399,37072.7180246267,39500.0626090479,37190.2826919505,434029.708138285,238198.749658447,195830.958479838,520039.090709622
SUBJ105,left,2.54562113804696,95563.5028555757,37680.4140170566,80691.9739521565,99981.7944402568,85059.8078745391,40567.8101491773,42809.5906357117,39922.194503591,470961.630844334,248213.508062203,222748.122782131,586189.222640996
SUBJ105,right,2.53867546630848,96986.4491440628,37852.4167535694,80873.3224123547,101604.657023083,85399.492698778,40614.7409383117,43235.5651259964,40473.2409412541,465495.187384365,241346.109930044,224149.077454321,575848.705338314
SUBJ106,left,2.55479921579627,91947.7824402663,34146.5761360806,76728.0690427994,95572.0516612363,80326.4458922765,36440.903904222,38715.605821859,36421.2780537176,426290.229576294,212683.432750168,213606.796826125,511702.442493397
SUBJ106,right,2.48628671601784,88718.5143556369,33203.7342576891,74871.9737408865,92397.5806932002,78488.3233928356,35403.8582470991,37413.9022627006,35213.7782732906,407709.868116422,206051.508002504,201658.360113917,489964.534419493
SUBJ108,left,2.53767798439517,105865.86207292,39678.4189806552,91998.1230471852,110095.872392866,96258.739244118,42536.8444875929,44836.4725475649,41978.0470406271,526148.947396169,278147.967838644,248000.979557525,622720.609335337
SUBJ108,right,2.48900692604681,104226.809781708,39416.3140170596,90514.3010711314,108599.97283378,94760.4245803179,42090.271213848,44595.2557636621,41921.2985668737,503900.671236815,264239.998730492,239660.672506323,606434.919762986
SUBJ109,left,2.53888616270333,98394.8980434591,37239.6638933125,84292.1076489203,102697.587156843,88559.6226046203,39829.2444118684,41803.2436491513,39213.6631305954,489419.017127053,258977.938771692,230441.078355361,589440.067811177
SUBJ109,right,2.56076484842344,98544.1868058957,38309.4001525659,83854.196752211,102760.2110883,88012.445701509,40903.6695998722,43363.5054829381,40769.2360356318,493363.222594448,261884.814388996,231478.408205451,595753.61937
SUBJ110,left,2.36646709090201,97232.6957226497,35116.1835491533,83718.155292299,101344.637183889,87766.1182823294,37773.1070451215,39785.3608783744,37128.4373824063,442372.166719864,230342.53243994,212029.634279924,542887.617434828
SUBJ110,right,2.37363678834406,97098.8634065561,35189.5319352461,83693.9799050163,101233.184182773,87691.0629888277,37714.6413215714,39512.2009176492,36987.0915313239,443604.923223915,230807.29168008,212797.631543835,541831.149555392
SUBJ111,left,2.48089354899543,93968.7065415579,37268.6988201302,78874.6176840719,97966.3530639293,82850.0140460787,39797.6960004346,42628.219117106,40099.2219368016,456162.703798501,243910.466943399,212252.236855101,567336.016541054
SUBJ111,right,2.48755050479854,93660.1132986031,37126.7072341809,78664.6256060005,97692.6182072832,82583.7188528262,39616.6087372201,41966.8653606619,39476.9638576228,452780.159288054,240367.105693218,212413.053594836,564291.000591399
SUBJ112,left,2.39822154146651,95097.1113381571,36552.4499291527,79361.2826404737,99464.7792611747,83669.1949268838,39376.8757677661,41731.345191013,38906.9193523996,463672.860217888,256529.80367876,207143.056539128,571668.63980885
SUBJ112,right,2.42013775355507,93317.5457774061,35998.8489664936,78107.8965693076,97609.1375990354,82395.6734150234,38728.2436864435,40863.9899157839,38134.595195834,450348.391560067,244802.158692567,205546.2328675,559380.894547235
SUBJ113,left,2.75983824122132,103244.040437693,39013.8660934913,85795.5369866186,107204.830818874,89683.5479865795,41403.6441575874,43860.5509562274,41470.7728921313,523335.409219287,264222.818277779,259112.590941507,600388.229323578
SUBJ113,right,2.76125733617273,103709.130313058,38493.6778146905,86474.0436681064,107756.277296516,90421.4273132299,40816.6991515191,42817.6158844088,40494.5945475803,521249.722915287,260216.093106832,261033.629808455,602216.375495587
SUBJ115,left,2.46530873952205,96213.0233377605,37090.1380136691,79100.0676029632,100013.262151338,82827.8886701536,39520.156157667,41777.0973506846,39347.0792066867,458462.196222508,243576.872719173,214885.323503336,570343.83309863
SUBJ115,right,2.43072937675741,94592.1720160985,36309.1771670743,78483.4038024747,98599.9195321815,82452.8916888054,38728.6717648392,40762.6374595786,38343.1428618136,447798.422946175,238641.048491886,209157.374454289,553845.971495021
SUBJ118,left,2.5678849486377,117896.976942775,42178.9410011581,99802.7478540751,122324.219611742,104244.971687755,44909.9005940263,47594.1484579704,44863.1888651022,581031.23104825,304242.787374436,276788.443673815,680811.976221477
SUBJ118,right,2.55928701506574,120046.295648701,41861.5967907888,101418.858181667,124842.747513663,106086.20389288,44579.7339829262,47249.0633969595,44530.9262048221,585208.257455212,304991.473128875,280216.784326336,681554.038279963
SUBJ119,left,2.52564120389637,106996.157349581,38933.3743883315,93313.9915746964,111292.236820926,97489.6562523036,41529.9579052887,43911.7594346966,41315.1759177393,529023.188472051,279156.364069466,249866.824402585,614781.237523446
SUBJ119,right,2.52946217132487,106624.076358396,38668.6579203316,92206.4217864328,111161.348874841,96565.8824975555,41289.1017642271,43472.572387048,40852.1285431525,523743.268294279,275436.162128864,248307.106165415,613750.180347259
SUBJ120,left,2.4356085042219,97322.5276217688,37319.5285442524,84264.0421701553,101305.178376641,88153.3574946144,39740.3905747302,42207.0225235927,39786.160493115,468849.336164568,249454.125595632,219395.210568936,571710.469868853
SUBJ120,right,2.44633918658155,96974.0127729073,36652.2295925459,83744.5823752919,101267.28937329,87816.6232852157,38955.6892555738,41120.230485769,38816.7708227411,466660.840999743,247625.036224634,219035.804775109,566142.116962798
SUBJ121,left,2.49462796658322,108043.893843452,40555.7051044743,93940.4109985225,112407.173505904,98192.4700740049,43203.0336085014,45705.2548765644,43057.9263725373,539061.427373029,289400.746030979,249660.68134205,639512.859627855
SUBJ121,right,2.4968278386281,109012.34811559,40449.6308042104,94862.8775720148,113312.260993779,99056.1864138733,43016.8094757613,44868.7778509207,42301.5991793697,542961.217094219,290760.522005597,252200.695088622,650876.619912958
SUBJ123,left,2.38642194873685,105018.711782587,40330.755405816,90518.8835583358,109423.824360716,94787.4616593147,42949.8249473931,45566.4845863959,42947.4150448188,516273.813692817,284774.886239332,231498.927453485,637019.911866269
SUBJ123,right,2.38429577082186,107119.503615242,40740.7709400452,91769.4429389766,111390.617029844,95903.9185973894,43300.8203314814,46096.7573014056,43536.7079099694,510326.672706589,275641.980930668,234684.691775921,633822.514003511
SUBJ124,left,2.43113478491394,89660.5413254669,34503.9037885319,76776.2668120498,93239.3118644247,80285.7666156417,36711.0422072078,38812.4065776437,36605.2681589678,426163.557481723,226723.499456313,199440.05802541,514104.906608603
SUBJ124,right,2.41677842643009,90666.1426531778,35081.327548076,77789.1555654277,94371.0168582799,81405.2706150919,37196.9827724248,39506.3391628642,37390.6839385153,432876.715921503,231966.410001262,200910.305920241,523042.883715476
SUBJ125,left,2.41700819760572,92163.0014990182,34374.5071032787,76991.9379563428,96111.5493767807,80877.9165028709,36725.5391292933,39039.9035788687,36688.871552854,425023.828393179,222193.253040987,202830.575352192,517792.679339175
SUBJ125,right,2.41717777541929,93196.9391505475,34019.8978234672,78538.4310317691,97068.5483213709,82326.7120144106,36185.2809038997,38075.2723400776,35909.889259645,431538.962440186,225867.114753117,205671.84768707,522229.46400493
