SubjectID,Hemisphere,AvgCortThickness,PialArea,SmoothPialArea,WhiteArea,PialFullArea,WhiteFullArea,SmoothPialFullArea,ConvexHullFullArea,ConvexHullArea,PialFullVol,WhiteFullVol,GreymatterVol,SmoothPialFullVol
SUBJ018,left,2.56853884178538,87632.3545737584,34688.2916851927,74866.71339532,91298.239131775,78502.6399406439,36958.1440014804,39078.2107190596,36808.358402772,429130.15219138,222418.890450905,206711.261740475,524062.91842698
SUBJ018,right,2.54564659001522,86618.5546072155,34354.2120363567,74237.28217917,90609.8487245345,78193.5351626308,36439.8554801214,38822.3872246472,36736.7437808825,423408.843623802,220341.806395962,203067.03722784,512153.831899946
SUBJ024,left,2.29666766038589,97086.9612487119,37542.3984868648,82862.9178440276,101808.301948666,87375.2993489689,40311.2301720387,42379.0671754239,39610.2354902501,471561.826485036,267521.119329796,204040.70715524,587973.051993599
SUBJ024,right,2.23531608316057,99333.8622453034,38062.6851441257,84358.1658790185,103794.591083042,88758.6530437407,40724.4957279829,42909.9251136349,40248.1145297777,469772.004398652,266959.927012081,202812.077386571,588829.359423066
SUBJ025,left,2.31662713683,95558.5901894734,36859.1468230086,85102.5540171057,99391.9777728986,88961.833369479,39286.8965255008,42006.7819492771,39579.0322467848,468048.363076304,260883.351490447,207165.011585856,557389.300151432
SUBJ025,right,2.27015559497484,93349.1052400372,35922.5513275569,82593.9489538074,97262.3607058808,86414.8198720278,38364.4630672316,40865.0815090031,38423.1697693283,450321.820661565,252580.005212868,197741.815448697,543949.291622184
SUBJ027,left,2.61564830863773,90037.2564163867,35396.7348315237,75740.4350661436,94261.648153924,79922.0815999089,37961.682356873,40480.7805981302,37915.833072781,437381.501670197,222351.865899625,215029.635770572,522622.534681061
SUBJ027,right,2.60831089508631,90411.3688910532,34940.577366034,76429.5603253098,94532.9998591007,80430.4144378941,37346.4431391212,39560.5033559345,37154.6375828473,437934.234840243,221964.462388754,215969.772451489,516244.306458982
SUBJ030,left,2.4530729751035,83734.6393655861,32352.2466544191,69502.2386072772,87382.84468422,73087.4247529831,34822.237443642,37297.2332482838,34827.2424590609,369298.784506746,182604.73058052,186694.053926226,461927.581506943
SUBJ030,right,2.41318254219031,84049.4298265387,32334.5031540529,70060.5681781905,87678.1947781354,73638.1396947898,34664.2010175635,36668.4613046652,34338.7634411546,368555.405512951,183833.077507117,184722.328005834,465325.858736417
SUBJ035,left,2.28820659864934,110801.399678198,42040.5952859904,98433.8203549947,116119.230010499,103717.972662441,45537.767572111,48512.9668428567,45015.7945567362,538830.547009338,302130.777107756,236699.769901582,669421.087374989
SUBJ035,right,2.35905894205483,111168.319384206,43053.9126724938,97196.602658776,116293.629681818,102276.053107767,46419.4790872331,49076.5533839624,45710.9869692231,553815.375729542,310868.759766604,242946.615962939,689929.324702582
SUBJ039,left,2.35804877421965,98024.6557759581,36307.4145517115,83195.2155677154,101768.61233103,86943.9446179363,38849.0087852351,41283.2940224345,38741.699788911,438606.43238424,227157.486393951,211448.945990289,544650.666073873
SUBJ039,right,2.44048153709473,98136.5176440381,36465.8805042016,83170.9544312559,101993.416020874,87065.2674893155,38945.9926138848,41485.935571775,39005.8234620918,451012.082464271,231740.794992371,219271.2874719,550903.505179552
SUBJ046,left,2.48902098374264,85966.7642710774,32576.5968934674,73710.3134181918,89445.3097116837,77163.3449204843,34857.919098868,37091.9437900312,34810.6215846307,407872.976007827,212068.594305619,195804.381702208,479664.09258177
SUBJ046,right,2.55510519601681,85762.1140887333,32918.6175813482,72860.0430639108,89566.3441098884,76538.0251639385,35155.5771884888,37440.3165853289,35203.3569781883,412615.24458986,212396.680101002,200218.564488857,483904.672658278
SUBJ048,left,2.34338131487772,110370.079268657,40101.023429045,92595.2064203893,114944.272311387,97081.8884704641,43080.5483426001,45746.9232686755,42767.3983551204,539314.537411377,304502.838040337,234811.69937104,647158.497013501
SUBJ048,right,2.37418657324723,109339.374529165,39494.5429893248,92710.1940689347,114161.729847054,97446.1058217996,42332.835755022,44504.4261373712,41666.133371674,538717.396299017,302348.753525036,236368.642773981,638907.515916885
SUBJ051,left,2.58576167224833,97532.7775534186,38107.2762536645,80546.1300596319,102041.497170899,84943.2297272443,40995.5980443277,43807.0876686547,40918.7658779915,488406.37409353,260079.899068363,228326.475025167,590966.526417343
SUBJ051,right,2.58381484625765,97070.194879036,37649.0183609821,80884.6567458855,101448.537541721,85204.4787654629,40305.327305525,42793.6899819225,40137.3810373797,477800.101027859,249342.733665766,228457.367362094,573605.962666366
SUBJ053,left,2.49093139243307,109255.097402833,40971.1178739593,94119.7338952307,113685.014708299,98560.8717619675,43793.3225305659,46236.4602310566,43414.25557445,552133.652190548,301358.449068656,250775.203121892,657513.183152157
SUBJ053,right,2.52004215367595,108803.234282632,41235.7923489165,93820.0218580485,113624.120260417,98467.9101867129,43971.7401892317,46620.7886749726,43884.8408346574,547513.346888034,294932.223745105,252581.123142929,653835.037015587
SUBJ055,left,2.45752194201285,94309.2713956172,35965.6075100393,81152.5563228579,98135.4081946476,84956.8993055672,38444.9541716102,40842.5424676714,38363.1958061005,440882.665225479,226547.645326521,214335.019898958,530516.556591821
SUBJ055,right,2.42894221731058,90041.0369583981,34520.6553010313,76537.8332852179,93802.1756180315,80301.8605163262,37014.5033799261,39084.3712354778,36590.523156583,415237.251204725,213797.420291414,201439.830913311,506632.889005719
SUBJ057,left,2.56580564079713,89633.1442533301,33752.7015793508,78946.6009801426,93227.8377387687,82523.4448131495,35994.9532702149,37878.7990258785,35636.5473350144,436611.561868882,222710.172328747,213901.389540135,504988.784936836
SUBJ057,right,2.5966311839021,90768.1225043678,34186.1857953566,78421.0471991798,94626.5590314579,82196.1782409024,36386.4783917034,38455.7805620384,36255.4879656915,438260.357995084,221121.312110915,217139.045884169,507655.893237327
SUBJ065,left,2.24707801792966,97087.2690952916,37059.1802696529,84602.2243130786,101866.989732007,89333.268106289,40161.2305943194,42708.8999078492,39606.8495831827,456803.663655159,254020.153680305,202783.509974854,577547.729996666
SUBJ065,right,2.27291555671276,95924.2984920699,37460.986564939,85104.9451187838,100568.316482327,89636.8124563424,40346.0940516769,42778.6742092437,39893.5667225059,465902.149949661,262029.937341587,203872.212608075,578884.394562503
SUBJ067,left,2.6002928887368,85472.9621665428,34061.4093055958,72484.0787324265,89494.7425813982,76377.9601780788,36495.4740066014,38760.7199055433,36326.6552045377,422002.902558273,219607.505088685,202395.397469588,494632.444974918
SUBJ067,right,2.55007823406217,85294.9317204708,33299.6008450827,71479.0921035988,89258.4949435236,75373.0890575507,35758.8502492577,37980.2905308674,35521.0411266925,409202.590934888,211727.043575719,197475.547359169,480968.080351728
SUBJ070,left,2.35920544912869,79626.1759291352,32900.8238668633,70487.5546067046,83399.8197844934,74217.9096492624,35210.5853929245,37447.6297958034,35137.8682697422,373454.884900383,198045.224285976,175409.660614407,473478.906365818
SUBJ070,right,2.38602654875637,79409.7459252031,32602.825448303,69576.0117511088,82904.5543513392,73046.4254796622,34790.8638686117,36974.1065331251,34786.0681128164,368745.942440124,192244.935963701,176501.006476423,465073.881110466
SUBJ071,left,2.51129149687414,91072.2552661787,35162.4433484061,76044.8535463904,95506.0939348339,80407.7002139901,37836.9505042905,40005.1005575778,37330.5934016934,453349.628275281,246021.510319022,207328.117956259,541356.220563086
SUBJ071,right,2.51422739165721,92525.430478541,35439.5069657214,77952.5011864142,97145.8352583674,82482.2063608904,37875.7652471139,40166.3000537873,37730.0417723948,457784.919948329,246177.528603231,211607.391345098,543833.453542549
SUBJ073,left,2.62069845950708,115420.504152936,41331.2069820946,97620.7161616399,119800.403729112,101952.65003662,44049.5761051234,47008.5466209641,44290.1774979353,565808.891491491,289459.670520969,276349.220970522,659855.602908654
SUBJ073,right,2.59348789770488,116888.878790167,41264.5034635172,98590.6983703834,121528.738215153,103011.109515279,43804.7836704812,46219.3671679346,43679.0869609706,561787.220504099,284504.53945965,277282.681044449,657437.64137337
SUBJ074,left,2.43096314914797,101515.751472516,38640.1023321309,86739.5445444645,105878.289671226,91044.4846524501,41313.2481324649,43729.5735125975,41056.4277122636,501713.715894369,275152.665933351,226561.049961018,608347.306988124
SUBJ074,right,2.40563766411011,101920.053637498,39017.5166121715,88257.6007581584,106156.445704138,92391.5793938002,41618.8477206336,44022.4307861058,41421.0996776436,511403.832950306,285161.595078268,226242.237872038,618977.691472195
SUBJ075,left,2.50877181289728,99721.796562461,37937.4464488048,83790.0484499704,104342.833711517,88378.4695191629,40826.5664797421,42929.937198222,40040.8171672847,487586.695494627,258634.275213405,228952.420281222,596580.206948804
SUBJ075,right,2.50101098050595,99375.8794152974,37475.5364188541,83331.8295493073,103827.12304538,87738.2537347983,40300.9027914864,42370.722327998,39545.3559553657,489404.396317847,262276.818464524,227127.577853323,591123.269952462
SUBJ076,left,2.32149661997731,107915.925750454,40595.2877934016,91398.4096381028,112689.793275169,96098.0206746792,43846.9974409755,46311.872440448,43060.1627928741,515637.11406695,286066.052872144,229571.061194806,661170.390744712
SUBJ076,right,2.28570195785192,107490.941211736,40875.053678822,89939.2878248352,112230.806552578,94704.4313504394,43890.4497092775,46481.7711950439,43466.3751645884,508562.312517245,283913.782045097,224648.530472149,656477.421880013
SUBJ079,left,2.50758654783497,98651.7467852782,37546.5160240048,83968.0259365682,103373.296085089,88627.6038381216,40560.6073915212,42531.2450564493,39517.1536889329,499800.909225557,273616.535324293,226184.373901265,587358.457252533
SUBJ079,right,2.54071419425753,98434.2900099442,36231.2496154528,82826.7408196336,103890.858714528,88067.3082887009,39356.4918428193,40778.3848987271,37653.1426713606,490680.981664547,262741.268518954,227939.713145593,571967.278910998
SUBJ080,left,2.66470138583209,94581.7301498078,36219.6546253935,78670.8535152044,98681.0137383741,82687.1867670338,38789.294641737,41393.6871286691,38824.0471123256,465892.759775242,237286.167827557,228606.591947685,539723.030684574
SUBJ080,right,2.66897757644057,92727.1081772408,35671.7436588405,77475.1712185279,96807.2037003752,81461.5862759613,38120.2596197279,40186.5401690445,37738.0242081571,459653.713428937,234676.469160216,224977.244268721,534176.870742617
SUBJ081,left,2.48910126920208,84201.7054344123,32103.2271849148,70938.9487651582,88121.0103817998,74809.6972673974,34769.9830528489,36918.6633689098,34251.9075009756,392119.47425565,200989.917937572,191129.556318078,468478.507565953
SUBJ081,right,2.48123649694531,84143.3606603374,32646.2787658504,71485.6187478038,88213.0155677053,75511.7629763856,35139.8877246855,37318.8567461655,34825.2477873304,394190.345569434,203013.937565876,191176.408003557,470906.733084765
SUBJ082,left,2.5864724330499,107470.44500552,41086.7807461653,90672.9177455474,111778.236726495,94905.2518463785,43469.6170483317,46140.4403375114,43757.6040353451,540834.063094678,286720.072713433,254113.990381245,638942.963468658
SUBJ082,right,2.59328700085393,107179.530204165,40380.5373890517,90899.0619828673,111694.83824225,95226.9420346693,42772.2219859706,44862.4272427142,42470.7426457952,539249.54525186,284741.127599807,254508.417652053,636767.263833198
SUBJ083,left,2.57976628833006,103475.235933354,38079.4036291866,88483.7030025297,107764.447691222,92672.669444575,40562.7576633917,42570.2022461118,40086.8482119066,518419.136183531,273469.860064847,244949.276118685,592459.621404291
SUBJ083,right,2.5817549886859,104662.221700619,38497.8057359232,89515.1166331341,109065.841047973,93832.8960061782,40915.6176124982,43269.1590651999,40851.3471886249,524821.137838016,277487.43251661,247333.705321405,599031.270545724
SUBJ086,left,2.53362269458501,89718.7607286933,34202.5706074216,77430.989528864,93567.5663861855,81228.6622410753,36497.3382897662,38669.6631602722,36374.8954779276,439124.720082014,229419.213005806,209705.507076208,511152.383278675
SUBJ086,right,2.5464031045553,89038.8929859684,34519.8262829535,77312.3760645438,92888.5039712639,81071.4170448241,36748.5165373043,39050.8428359406,36822.1525815897,436135.403543658,226506.152968644,209629.250575014,509683.050932738
SUBJ090,left,2.51816914971788,91053.8833161646,35641.3830932612,77625.7127264254,94896.8517053855,81442.6569132663,37990.3039206693,40143.5622438894,37794.6414164814,433702.579573969,222734.552719321,210968.026854648,527033.326572494
SUBJ090,right,2.50733612994673,92469.5411938793,35841.7461619539,77421.7885108415,96480.9979286446,81307.4180242696,38166.2818185284,40516.7078929995,38192.1722364249,429885.292470928,218209.674089347,211675.618381581,526904.724135874
SUBJ091,left,2.38043922908147,92459.5366972314,35073.9882244692,81488.5259773665,96257.1616880516,85229.3213806838,37596.4493875005,40034.8921927614,37512.4310297301,437617.628051952,233080.8505325,204536.777519452,521883.693105072
SUBJ091,right,2.37730755085665,91638.9851716014,34578.9820356565,80246.9316812053,95494.7019751388,84019.3022312491,37016.2843258753,39452.4700868526,37015.1677966337,423247.856404462,221404.927793204,201842.928611258,505405.626363411
SUBJ092,left,2.51270306878906,95730.0292664156,36535.5205618604,79706.636040657,100005.286726257,83884.7881964327,39209.8983588318,41333.5828006883,38659.2050037169,465601.76332181,246645.952557475,218955.810764335,570155.349687243
SUBJ092,right,2.48166130255364,94548.7344174472,36001.5661131177,79309.291438726,98942.580182121,83563.7301597843,38427.4158469726,40494.8298413284,38068.9801074736,455866.431805487,241886.551561844,213979.880243643,560416.757912228
SUBJ093,left,2.48903251431061,113758.80244091,41462.2462217271,98758.9339180391,117625.176671815,102500.89282204,43777.4611889131,46321.5077371808,44006.2927699947,554720.882739411,293341.371128614,261379.511610797,682897.809240854
SUBJ093,right,2.48038426881451,112089.919850957,40444.292078743,97044.973832874,116354.301543696,101099.012182629,42755.4284679793,44675.0322900156,42363.8959007793,541784.377139153,285510.248213932,256274.128925222,666251.988597304
SUBJ094,left,2.53806085056445,102825.247711091,37532.4940039656,89758.2733264799,106828.676733306,93631.2422926023,39853.559485191,41897.0298064408,39575.9643252155,500041.5966177,258426.13302772,241615.46358998,578988.351329715
SUBJ094,right,2.51252861350219,105361.196695775,37977.8608346053,91387.0939579393,109493.654324458,95358.5331209793,40212.106659684,42482.1215476278,40247.8757225492,505746.997670755,261763.689636985,243983.30803377,588086.516390221
SUBJ095,left,2.38404472444472,89362.5223896132,35345.7123825176,79000.0540251188,93748.7959083808,83324.7522786558,38472.8029331637,40740.0640450812,37612.9734944352,448309.223247815,249590.393901691,198718.829346123,542924.571297736
SUBJ095,right,2.42599298891044,89651.2043785475,36399.5938239999,78162.6638808082,94206.7165615302,82774.6183776698,39458.264026842,42372.5786335112,39313.9084306691,450604.357778463,248564.917615142,202039.440163321,544727.468918812
SUBJ096,left,2.69100993269074,98082.8284897774,36233.3608193621,82428.096567741,102037.718915562,86341.5525382207,38747.5956730479,40840.6974323564,38326.4625786706,480533.391144927,240372.701686199,240160.689458727,548433.175069822
SUBJ096,right,2.68495379850085,98233.6316877469,36787.7504437496,82530.1784506388,102194.551132756,86461.7578187759,39312.3374949881,41735.5067646195,39210.919713381,481649.515939711,241068.55885452,240580.957085191,555635.326566516
SUBJ097,left,2.44991034303089,79349.1157614665,30912.0467072145,67371.7249165537,82671.46996011,70618.8824399811,32967.3498080104,34946.5801692339,32891.277068438,368704.239317123,190690.564086376,178013.675230747,438675.829766493
SUBJ097,right,2.43603271774598,80635.759148514,31526.3940818806,69387.9230848071,83965.6101302579,72693.8879252388,33594.442316496,35528.9460597199,33460.8978251045,373275.409909421,192347.042614626,180928.367294795,446093.426124049
SUBJ099,left,2.51804235399223,94935.5963238631,36532.4198698056,80187.1661722888,99016.0515470424,84194.6008769572,39170.114032018,41643.4847808607,39005.7906186482,468959.591300671,250127.014813545,218832.576487126,552855.098973654
SUBJ099,right,2.54732069513008,94961.7294818493,35990.5876464466,79673.4809522639,99185.1419978832,83723.9052955002,38533.4959801384,40682.8098005628,38139.901466871,464468.91502523,243766.001380613,220702.913644616,547903.488046514
SUBJ100,left,2.51828918112638,92332.0713886715,34485.3708820371,77097.1580709338,95849.3412845394,80633.0151035205,36536.3388415034,39150.1561329837,37099.1881735175,406288.493140977,194148.854766806,212139.638374171,499121.273609964
SUBJ100,right,2.52049167269373,91187.3119043482,33474.1654148765,75876.8086023013,94645.0038461658,79268.0061697528,35483.4423458936,37519.5413684031,35510.264437386,400432.452844666,190447.948417484,209984.504427182,489914.057632126
SUBJ101,left,2.50687051043149,101190.105414451,38888.1206188106,89407.3475510661,105579.736009439,93720.9546740893,41748.3536927466,44151.7382706178,41291.5051966818,515321.966885634,278658.054435174,236663.91245046,609482.235463233
SUBJ101,right,2.43932673821482,100931.675139148,39103.0279607588,90312.6855824425,105359.560179785,94612.8592584135,41808.4235951769,44484.4707729611,41779.0751385429,512805.016948566,282480.191307314,230324.825641252,605047.559828919
SUBJ103,left,2.6650096378738,94662.8259151381,35386.9233563707,80813.9032875905,98300.8690847531,84380.9628057048,37431.6004428526,39366.3458561078,37321.6687696259,462408.076192975,230707.782942185,231700.29325079,539648.136216007
SUBJ103,right,2.65780497175711,94081.2024065947,35101.1992792684,80110.7078280595,97814.3432002178,83734.1577863105,37081.8181292692,38996.4585118641,37015.8396618633,460925.869062365,231519.34149823,229406.527564136,539133.029446698
SUBJ104,left,2.47118739792204,88844.808875925,34317.4641719075,76094.1049023683,92617.2282719637,79796.316548178,36696.4993469825,38717.3445237583,36338.3093486834,430908.608463435,228918.434430638,201990.174032798,513826.536204844
SUBJ104,right,2.38823624521087,88724.213566322,34761.3550085755,76792.141352888,92478.0269708734,80511.4212754399,37078.2911885059,39500.0626090479,37183.1264291175,434029.708138285,238198.749658447,195830.958479838,519065.263915342
SUBJ105,left,2.54562113804696,95563.5028555757,37693.3515370811,80691.9739521565,99981.7944402568,85059.8078745391,40583.0142410315,42809.5906357117,39919.9279317613,470961.630844334,248213.508062203,222748.122782131,584568.354538135
SUBJ105,right,2.53867546630848,96986.4491440628,37924.4648954941,80873.3224123547,101604.657023083,85399.492698778,40688.9018378636,43235.5651259964,40471.1281836269,465495.187384365,241346.109930044,224149.077454321,574004.224890728
SUBJ106,left,2.55479921579627,91947.7824402663,34155.500491848,76728.0690427994,95572.0516612363,80326.4458922765,36450.3185455303,38715.605821859,36420.7877681767,426290.229576294,212683.432750168,213606.796826125,511035.426380709
SUBJ106,right,2.48628671601784,88718.5143556369,33204.1829031338,74871.9737408865,92397.5806932002,78488.3233928356,35407.1019581184,37413.9022627006,35210.9832077159,407709.868116422,206051.508002504,201658.360113917,489520.635321196
SUBJ108,left,2.53767798439517,105865.86207292,39658.5658469528,91998.1230471852,110095.872392866,96258.739244118,42519.4659070539,44836.4725475649,41975.5724874638,526148.947396169,278147.967838644,248000.979557525,621273.070371875
SUBJ108,right,2.48900692604681,104226.809781708,39402.7499464035,90514.3010711314,108599.97283378,94760.4245803179,42077.715315626,44595.2557636621,41920.2903944396,503900.671236815,264239.998730492,239660.672506323,604987.509026193
SUBJ109,left,2.53888616270333,98394.8980434591,37235.1368834195,84292.1076489203,102697.587156843,88559.6226046203,39811.4970947554,41803.2436491513,39226.8834378154,489419.017127053,258977.938771692,230441.078355361,587740.23088979
SUBJ109,right,2.56076484842344,98544.1868058957,38309.6477306117,83854.196752211,102760.2110883,88012.445701509,40907.5718254353,43363.5054829381,40765.5813881146,493363.222594448,261884.814388996,231478.408205451,594834.513348673
SUBJ110,left,2.36646709090201,97232.6957226497,35112.9570174,83718.155292299,101344.637183889,87766.1182823294,37775.4887650453,39785.3608783744,37122.8291307291,442372.166719864,230342.53243994,212029.634279924,542142.823739697
SUBJ110,right,2.37363678834406,97098.8634065561,35223.6926021539,83693.9799050163,101233.184182773,87691.0629888277,37732.9244535317,39512.2009176492,37002.9690662715,443604.923223915,230807.29168008,212797.631543835,540794.189513116
SUBJ111,left,2.48089354899543,93968.7065415579,37266.7495710615,78874.6176840719,97966.3530639293,82850.0140460787,39789.7640247558,42628.219117106,40105.2046634117,456162.703798501,243910.466943399,212252.236855101,565955.121016762
SUBJ111,right,2.48755050479854,93660.1132986031,37189.8749903874,78664.6256060005,97692.6182072832,82583.7188528262,39673.3974399084,41966.8653606619,39483.3429111408,452780.159288054,240367.105693218,212413.053594836,562038.773080929
SUBJ112,left,2.39822154146651,95097.1113381571,36534.6058479614,79361.2826404737,99464.7792611747,83669.1949268838,39360.1208741685,41731.345191013,38905.8301648059,463672.860217888,256529.80367876,207143.056539128,570352.621615055
SUBJ112,right,2.42013775355507,93317.5457774061,36003.3811584102,78107.8965693076,97609.1375990354,82395.6734150234,38731.4709137538,40863.9899157839,38135.9001604403,450348.391560067,244802.158692567,205546.2328675,558053.844176133
SUBJ113,left,2.75983824122132,103244.040437693,39010.453781323,85795.5369866186,107204.830818874,89683.5479865795,41400.580751966,43860.5509562274,41470.4239855844,523335.409219287,264222.818277779,259112.590941507,599628.861064632
SUBJ113,right,2.76125733617273,103709.130313058,38501.8485400632,86474.0436681064,107756.277296516,90421.4273132299,40822.2311852226,42817.6158844088,40497.2332392495,521249.722915287,260216.093106832,261033.629808455,601419.568325006
SUBJ115,left,2.46530873952205,96213.0233377605,37115.6304628043,79100.0676029632,100013.262151338,82827.8886701536,39547.0582547995,41777.0973506846,39345.6695586894,458462.196222508,243576.872719173,214885.323503336,569288.167715498
SUBJ115,right,2.43072937675741,94592.1720160985,36311.798771713,78483.4038024747,98599.9195321815,82452.8916888054,38735.9680237553,40762.6374595786,38338.4682075363,447798.422946175,238641.048491886,209157.374454289,552380.84957261
SUBJ118,left,2.5678849486377,117896.976942775,42175.8122005342,99802.7478540751,122324.219611742,104244.971687755,44904.4232854576,47594.1484579704,44865.537373047,581031.23104825,304242.787374436,276788.443673815,679269.694743457
SUBJ118,right,2.55928701506574,120046.295648701,41858.1072332593,101418.858181667,124842.747513663,106086.20389288,44575.6884353208,47249.0633969595,44531.4821948979,585208.257455212,304991.473128875,280216.784326336,679897.839995125
SUBJ119,left,2.52564120389637,106996.157349581,38897.4057629404,93313.9915746964,111292.236820926,97489.6562523036,41498.1944292211,43911.7594346966,41310.9707684159,529023.188472051,279156.364069466,249866.824402585,613349.416350661
SUBJ119,right,2.52946217132487,106624.076358396,38650.7215572501,92206.4217864328,111161.348874841,96565.8824975555,41277.0711098653,43472.572387048,40846.2228344328,523743.268294279,275436.162128864,248307.106165415,612415.540307758
SUBJ120,left,2.4356085042219,97322.5276217688,37319.6800479276,84264.0421701553,101305.178376641,88153.3574946144,39733.5801933011,42207.0225235927,39793.1223782192,468849.336164568,249454.125595632,219395.210568936,570794.084856126
SUBJ120,right,2.44633918658155,96974.0127729073,36627.592145104,83744.5823752919,101267.28937329,87816.6232852157,38932.8701253948,41120.230485769,38814.9525054781,466660.840999743,247625.036224634,219035.804775109,564717.73314134
SUBJ121,left,2.49462796658322,108043.893843452,40541.3110189045,93940.4109985225,112407.173505904,98192.4700740049,43192.3383764539,45705.2548765644,43054.227519015,539061.427373029,289400.746030979,249660.68134205,638090.259978955
SUBJ121,right,2.4968278386281,109012.34811559,40433.7441355242,94862.8775720148,113312.260993779,99056.1864138733,42998.9537713716,44868.7778509207,42303.5682150732,542961.217094219,290760.522005597,252200.695088622,649000.709557389
SUBJ123,left,2.38642194873685,105018.711782587,40329.263794367,90518.8835583358,109423.824360716,94787.4616593147,42947.3263207939,45566.4845863959,42948.422059969,516273.813692817,284774.886239332,231498.927453485,635187.061022385
SUBJ123,right,2.38429577082186,107119.503615242,40714.4743200187,91769.4429389766,111390.617029844,95903.9185973894,43271.2660422979,46096.7573014056,43539.9655791264,510326.672706589,275641.980930668,234684.691775921,631332.928620923
SUBJ124,left,2.43113478491394,89660.5413254669,34512.9914579586,76776.2668120498,93239.3118644247,80285.7666156417,36711.555693982,38812.4065776437,36613.8423416203,426163.557481723,226723.499456313,199440.05802541,513265.797477859
SUBJ124,right,2.41677842643009,90666.1426531778,35080.8308118159,77789.1555654277,94371.0168582799,81405.2706150919,37200.3500875106,39506.3391628642,37386.8198871695,432876.715921503,231966.410001262,200910.305920241,522154.364208768
SUBJ125,left,2.41700819760572,92163.0014990182,34366.082362049,76991.9379563428,96111.5493767807,80877.9165028709,36718.4372013573,39039.9035788687,36687.5487395605,425023.828393179,222193.253040987,202830.575352192,517293.067740273
SUBJ125,right,2.41717777541929,93196.9391505475,34024.7168097712,78538.4310317691,97068.5483213709,82326.7120144106,36192.7640059912,38075.2723400776,35907.2251438576,431538.962440186,225867.114753117,205671.84768707,521315.049587711
