SubjectID,Hemisphere,AvgCortThickness,PialArea,SmoothPialArea,WhiteArea,ConvexHullArea,PialFullArea,WhiteFullArea,SmoothPialFullArea,ConvexHullFullArea,PialFullVol,WhiteFullVol,GreymatterVol,SmoothPialFullVol
SUBJ073,right,2.59348789770488,116888.878790167,41685.9099220504,98590.6983703836,43649.0917493786,121528.738215153,103011.10951528,44256.1853406064,46219.3671679346,1165598.13566746,884898.254059362,280699.881608096,668146.341584998
SUBJ074,left,2.43096314914797,101515.751472516,38984.5991682686,86739.5445444644,40998.5344081959,105878.289671226,91044.48465245,41715.6382726702,43729.5735125975,1022065.64918732,805661.089118275,216404.560069041,616629.14274854
SUBJ074,right,2.40563766411011,101920.053637498,39450.8546843539,88257.6007581584,41409.4758412483,106156.445704138,92391.5793938002,42063.8096292114,44022.4307861058,1034696.22986878,825387.909318493,209308.320550289,626338.858094319
SUBJ075,left,2.50877181289728,99721.7965624614,38299.4202921254,83790.0484499703,40027.2991290812,104342.833711518,88378.4695191629,41202.0583612662,42929.937198222,1070306.14651606,843630.582871319,226675.563644737,607681.028293304
SUBJ075,right,2.50101098050594,99375.8794152977,37867.8626079641,83331.8295493075,39534.2684718161,103827.12304538,87738.2537347985,40704.316464146,42370.722327998,1045907.89038121,814981.034808936,230926.855572277,606461.676020343
SUBJ076,left,2.32149661997732,107915.925750454,41125.4815193209,91398.4096381025,43073.3931051558,112689.793275169,96098.0206746789,44363.9608546132,46311.872440448,1180740.07422815,942225.750859345,238514.3233688,675484.318713658
SUBJ076,right,2.28570195785193,107490.941211736,41540.3531317764,89939.2878248353,43446.227008847,112230.806552578,94704.4313504394,44575.8973179732,46481.7711950439,1168846.45141766,918614.284264634,250232.167153031,677629.151616943
SUBJ079,left,2.50758654783497,98651.7467852782,37980.1609302014,83968.0259365681,39487.0865381274,103373.296085089,88627.6038381215,41024.3194485233,42531.2450564493,1010888.9235754,787259.867217151,223629.056358249,592481.675277536
SUBJ079,right,2.54071419425753,98434.2900099443,36646.5141928573,82826.7408196335,37619.6498951808,103890.858714528,88067.3082887007,39805.2491964037,40778.3848987271,1028850.6060191,795861.441863666,232989.164155432,584492.377216602
SUBJ080,left,2.6647013858321,94581.7301498078,36515.2647315813,78670.8535152043,38822.5324880295,98681.0137383741,82687.1867670336,39086.4193722209,41393.6871286691,906182.748948048,678218.969378587,227963.779569461,543907.232312615
SUBJ080,right,2.66897757644058,92727.1081772404,36035.0768303408,77475.1712185277,37719.7563688758,96807.2037003749,81461.586275961,38501.8606305094,40186.5401690445,901032.127408903,672208.565790753,228823.56161815,541828.753537207
SUBJ081,left,2.48910126920208,84201.7054344122,32443.675846173,70938.9487651584,34235.9371275734,88121.0103817997,74809.6972673976,35126.4020875093,36918.6633689098,770174.660731139,591033.471519879,179141.189211261,471443.332150845
SUBJ081,right,2.48123649694531,84143.3606603375,33076.4320632672,71485.6187478039,34794.7458860331,88213.0155677054,75511.7629763857,35600.5429233996,37318.8567461655,804687.639375168,625479.19607155,179208.443303618,484699.744554375
SUBJ082,left,2.5864724330499,107470.44500552,41429.5217067006,90672.9177455475,43734.8222474392,111778.236726494,94905.2518463786,43835.1397967728,46140.4403375114,1077170.58541477,826406.307995335,250764.277419434,644697.61588298
SUBJ082,right,2.59328700085393,107179.530204165,40755.7889984399,90899.0619828674,42458.5251382561,111694.83824225,95226.9420346695,43159.691102898,44862.4272427142,1056479.56682838,807869.966453921,248609.600374456,646689.676027781
SUBJ083,left,2.57976628833006,103475.235933353,38402.8477735989,88483.7030025298,40081.1425725424,107764.447691222,92672.6694445751,40891.9074471683,42570.2022461118,1015855.93557431,779959.216240841,235896.719333466,593706.476356902
SUBJ083,right,2.58175498868589,104662.221700619,38864.3426154414,89515.1166331341,40829.3194190772,109065.841047974,93832.8960061783,41304.1822615641,43269.1590651999,1056134.24061072,810625.673643794,245508.566966927,612685.411663396
SUBJ086,left,2.53362269458502,89718.760728693,34496.3463095461,77430.9895288638,36364.0636837354,93567.5663861852,81228.6622410751,36801.9457860828,38669.6631602722,840388.726156922,652490.264304189,187898.461852733,514715.739072745
SUBJ086,right,2.54640310455529,89038.8929859683,34895.7175539892,77312.3760645439,36811.9567321054,92888.5039712638,81071.4170448243,37134.6036578244,39050.8428359406,849407.824919513,661536.078219186,187871.746700327,522157.604164666
SUBJ090,left,2.51816914971787,91053.8833161649,36260.9166250294,77625.7127264253,37777.2820380947,94896.8517053858,81442.6569132663,38627.1968308241,40143.5622438894,866860.947447294,668506.008414338,198354.939032956,534074.838168656
SUBJ090,right,2.50733612994672,92469.5411938793,36308.5647907468,77421.7885108416,38197.2931174537,96480.9979286446,81307.4180242697,38627.9795662926,40516.7078929995,887745.073278696,670142.256283523,217602.816995172,541559.932243308
SUBJ091,left,2.38043922908147,92459.5366972314,35582.4608861574,81488.5259773665,37516.0676336536,96257.1616880516,85229.3213806838,38101.2854452653,40034.8921927614,1016494.61634277,848080.085805026,168414.530537747,562298.906948604
SUBJ091,right,2.37730755085665,91638.9851716015,35119.2857821182,80246.9316812053,37017.9653858537,95494.7019751389,84019.3022312492,37553.790483117,39452.4700868526,1018157.03810536,844296.639109652,173860.398995706,560472.365647193
SUBJ092,left,2.51270306878907,95730.0292664155,36913.2676613715,79706.6360406572,38662.5175546518,100005.286726257,83884.7881964328,39584.3329074079,41333.5828006883,921331.564173205,694621.048851597,226710.515321609,574777.026832687
SUBJ092,right,2.48166130255364,94548.7344174472,36301.1502055175,79309.2914387258,38043.4471532544,98942.580182121,83563.7301597841,38752.5328935916,40494.8298413284,925070.343121815,712095.803844645,212974.539277171,573691.37901908
SUBJ093,left,2.48903251431061,113758.80244091,41958.0992483622,98758.933918039,43980.3247284263,117625.176671815,102500.89282204,44299.2822571167,46321.5077371808,1137931.29981753,898948.80283169,238982.496985839,695472.342008992
SUBJ093,right,2.48038426881451,112089.919850957,40814.5656020193,97044.973832874,42340.0420914628,116354.301543696,101099.012182629,43149.555800572,44675.0322900156,1149342.11249226,907617.681820965,241724.430671293,683254.618321613
SUBJ094,left,2.53806085056445,102825.247711091,37802.8872753692,89758.2733264804,39552.98315037,106828.676733306,93631.2422926028,40146.9339314401,41897.0298064408,1011176.36988024,793655.439492325,217520.930387912,586306.635622285
SUBJ094,right,2.51252861350219,105361.196695775,38304.0959785096,91387.0939579395,40235.8191797867,109493.654324458,95358.5331209795,40550.3983463508,42482.1215476278,1019296.96941714,788808.372893013,230488.596524131,597426.673243418
SUBJ095,left,2.38404472444471,89362.5223896133,35739.6863502998,79000.0540251186,37621.0049913839,93748.7959083809,83324.7522786556,38858.7454039971,40740.0640450812,998838.761333085,829318.963580535,169519.797752549,563306.800676135
SUBJ095,right,2.42599298891043,89651.2043785477,36927.1358557838,78162.6638808082,39317.2462374857,94206.7165615304,82774.6183776698,39982.4682518094,42372.5786335112,1011101.92370012,824551.122734495,186550.800965621,588645.99473316
SUBJ096,left,2.69100993269075,98082.8284897773,36560.0705967608,82428.0965677409,38321.736595568,102037.718915562,86341.5525382205,39079.0314335492,40840.6974323564,946149.195854028,706345.862630634,239803.333223394,552214.771167072
SUBJ096,right,2.68495379850085,98233.631687747,37138.5610121844,82530.1784506387,39190.9525841622,102194.551132757,86461.7578187758,39683.1151926417,41735.5067646195,966262.691989537,730137.185741044,236125.506248493,567138.361053191
SUBJ097,left,2.44991034303089,79349.1157614667,31240.0584132236,67371.7249165537,32872.888484999,82671.4699601101,70618.8824399811,33313.7500974585,34946.5801692339,702350.948641753,534055.911052218,168295.037589535,442104.570237609
SUBJ097,right,2.43603271774598,80635.759148514,31933.6659592305,69387.9230848071,33434.3855535827,83965.6101302579,72693.8879252388,34028.2264653677,35528.9460597199,726242.952899006,561839.755278163,164403.197620844,455676.3290368
SUBJ099,left,2.51804235399223,94935.5963238634,36933.3438368437,80187.1661722888,38993.5420252677,99016.0515470427,84194.6008769571,39583.2865924367,41643.4847808607,909682.88254329,701286.998484906,208395.884058384,558452.824251833
SUBJ099,right,2.54732069513007,94961.7294818494,36336.1470462083,79673.480952264,38126.663304276,99185.1419978833,83723.9052955002,38892.293542495,40682.8098005628,914250.445811949,694633.727941391,219616.717870558,554416.811992037
SUBJ100,left,2.51828918112637,92332.0713886715,35012.0466129522,77097.1580709339,37095.1702670485,95849.3412845394,80633.0151035207,37067.0324788874,39150.1561329837,851296.71795029,650267.213723451,201029.504226839,507698.046925002
SUBJ100,right,2.52049167269372,91187.3119043483,33856.0022551608,75876.8086023013,35489.501344935,94645.0038461659,79268.0061697528,35886.0422786288,37519.5413684031,821319.321897849,618467.879839881,202851.442057968,500658.938420843
SUBJ101,left,2.50687051043148,101190.10541445,39291.1103014584,89407.3475510663,41290.9435109288,105579.736009439,93720.9546740894,42151.9050611474,44151.7382706178,1003985.57543425,809292.786955253,194692.788478993,612925.917236282
SUBJ101,right,2.43932673821482,100931.675139148,39465.0752660502,90312.6855824425,41763.3982722617,105359.560179785,94612.8592584135,42186.1477667496,44484.4707729611,1024720.03086341,838873.251327294,185846.779536112,624638.812798119
SUBJ103,left,2.66500963787379,94662.8259151382,35709.846310461,80813.9032875904,37304.082100795,98300.8690847532,84380.9628057047,37772.1100657738,39366.3458561078,900563.921581922,682872.140859341,217691.780722581,542639.892632458
SUBJ103,right,2.65780497175711,94081.202406595,35409.1079038582,80110.7078280595,36995.9850234967,97814.3432002181,83734.1577863106,37409.5813922257,38996.4585118641,911441.337357747,693457.234479913,217984.102877835,544199.553843589
SUBJ104,left,2.47118739792205,88844.808875925,34737.6538605132,76094.1049023682,36320.9616003664,92617.2282719637,79796.3165481779,37134.0367839051,38717.3445237583,956874.472342973,766595.050164383,190279.422178591,539948.904490158
SUBJ104,right,2.38823624521087,88724.2135663219,35191.4642433032,76792.1413528878,37165.8869508229,92478.0269708733,80511.4212754398,37525.6399015283,39500.0626090479,978199.699139455,797198.892084101,181000.807055354,555865.622231258
SUBJ105,left,2.54562113804695,95563.5028555758,38276.1378857189,80691.9739521568,39918.5306052769,99981.7944402569,85059.8078745393,41167.1979161537,42809.5906357117,920443.256689284,708610.974189537,211832.282499747,586408.786052947
SUBJ105,right,2.53867546630848,96986.4491440628,38620.7213204698,80873.3224123546,40445.4741084034,101604.657023083,85399.4926987779,41410.8123380628,43235.5651259964,951061.459694044,728839.568993013,222221.890701031,593394.011588861
SUBJ106,left,2.55479921579627,91947.7824402659,34499.6813566598,76728.0690427994,36406.6764962477,95572.0516612359,80326.4458922765,36808.610682271,38715.605821859,842365.304931889,632289.280587246,210076.024344643,513948.162011462
SUBJ106,right,2.48628671601785,88718.5143556369,33576.1317611999,74871.9737408865,35206.9687269925,92397.5806932002,78488.3233928355,35783.065296908,37413.9022627006,830630.511685835,637417.952206545,193212.55947929,499725.922019566
SUBJ108,left,2.53767798439518,105865.86207292,40022.6090244375,91998.1230471853,41962.8526534036,110095.872392866,96258.7392441181,42896.2289185988,44836.4725475649,1041487.76554838,816436.116531568,225051.649016815,622915.076941453
SUBJ108,right,2.48900692604681,104226.809781708,39802.4915574025,90514.3010711312,41910.8414465237,108599.97283378,94760.4245803177,42486.9058745409,44595.2557636621,1028996.72216089,806768.007084842,222228.715076046,625507.632468455
SUBJ109,left,2.53888616270332,98394.8980434593,37670.2697431854,84292.1076489206,39220.8842358907,102697.587156843,88559.6226046206,40252.629156446,41803.2436491513,972335.901543184,764246.119557812,208089.781985372,587933.946577801
SUBJ109,right,2.56076484842344,98544.1868058959,38785.1146925422,83854.1967522109,40743.1091001885,102760.2110883,88012.4457015088,41405.5110752918,43363.5054829381,1007720.31519267,790316.634870942,217403.680321724,613059.515575267
SUBJ110,left,2.36646709090201,97232.6957226496,35557.6875454842,83718.1552922991,37112.7192970544,101344.637183889,87766.1182823294,38230.3291268042,39785.3608783744,1074309.46006406,879490.944640057,194818.515424,578400.568599051
SUBJ110,right,2.37363678834407,97098.863406556,35738.4843954926,83693.9799050163,37008.3435284948,101233.184182773,87691.0629888277,38242.3417846471,39512.2009176492,1066219.66156858,872056.257775979,194163.403792604,586292.864622801
SUBJ111,left,2.48089354899542,93968.706541558,37779.2598526322,78874.6176840719,40108.8513300862,97966.3530639294,82850.0140460787,40298.627639652,42628.219117106,1081133.5568522,858845.001530068,222288.555322137,630675.508222487
SUBJ111,right,2.48755050479854,93660.113298603,37913.8787263971,78664.6256060006,39488.8446758704,97692.6182072831,82583.7188528263,40391.8994111886,41966.8653606619,1061600.4233417,828023.252191767,233577.171149934,618640.016122534
SUBJ112,left,2.39822154146651,95097.1113381573,36998.3921049616,79361.2826404737,38895.2736510345,99464.7792611749,83669.1949268838,39834.4636449401,41731.345191013,898581.801395459,688902.862216131,209678.939179328,572286.322309248
SUBJ112,right,2.42013775355506,93317.5457774063,36562.8762356532,78107.8965693077,38137.5775868268,97609.1375990356,82395.6734150236,39289.2885646104,40863.9899157839,900123.26484126,693097.547858606,207025.716982654,566682.670340462
SUBJ113,left,2.75983824122132,103244.040437693,39435.5484685556,85795.5369866187,41461.9717605229,107204.830818874,89683.5479865796,41834.1276642601,43860.5509562274,1093289.76618783,829262.0802145,264027.685973333,622050.279511354
SUBJ113,right,2.76125733617273,103709.130313059,38901.9575479972,86474.0436681065,40489.6566285967,107756.277296517,90421.42731323,41229.9168038094,42817.6158844088,1080681.83397036,818666.699695225,262015.134275137,615387.763035065
SUBJ115,left,2.46530873952205,96213.0233377605,37524.1044267166,79100.0676029631,39340.0725505884,100013.262151338,82827.8886701535,39961.1292268127,41777.0973506846,1062908.88336117,824946.308275815,237962.57508536,602104.996948311
SUBJ115,right,2.43072937675741,94592.1720160985,36791.9286030749,78483.4038024747,38334.7122882847,98599.9195321815,82452.8916888054,39219.8537743688,40762.6374595786,1076525.57674282,848422.217302165,228103.359440655,593892.773729782
SUBJ118,left,2.5678849486377,117896.976942775,42567.2756992621,99802.7478540754,44860.0425461157,122324.219611742,104244.971687755,45301.3816111168,47594.1484579704,1198232.65949192,926770.542562373,271462.116929551,683929.760557347
SUBJ118,right,2.55928701506573,120046.295648702,42216.5675785826,101418.858181667,44516.4875646772,124842.747513664,106086.20389288,44949.1434108649,47249.0633969595,1212525.16697119,927100.876203302,285424.290767892,690527.849957733
SUBJ119,left,2.52564120389636,106996.157349582,39226.7559013365,93313.9915746964,41297.9201782042,111292.236820926,97489.6562523037,41840.5951578289,43911.7594346966,1066870.92344743,839346.874178611,227524.049268821,622067.970534446
SUBJ119,right,2.52946217132488,106624.076358396,38985.4327032901,92206.421786433,40828.5297709047,111161.34887484,96565.8824975557,41629.4753194333,43472.572387048,1078155.19064092,845698.880657158,232456.309983766,619041.389655146
SUBJ120,left,2.4356085042219,97322.5276217685,37701.2245679539,84264.0421701551,39792.9185658241,101305.178376641,88153.3574946142,40115.3285257225,42207.0225235927,1082059.20828082,885753.237911,196305.970369819,616447.126011125
SUBJ120,right,2.44633918658155,96974.0127729068,37138.4723949315,83744.5823752923,38806.8385553791,101267.28937329,87816.623285216,39451.8643253214,41120.230485769,1075610.05779876,872450.585007211,203159.472791554,601040.28861211
SUBJ121,left,2.49462796658322,108043.893843452,40853.144720492,93940.4109985226,43030.1559219629,112407.173505904,98192.470074005,43528.2436750935,45705.2548765644,1176817.61313841,952661.028969001,224156.584169409,680634.575840633
SUBJ121,right,2.4968278386281,109012.348115591,40807.4380042091,94862.8775720149,42296.1914670837,113312.260993779,99056.1864138734,43380.024388046,44868.7778509207,1192037.68714616,970003.742797562,222033.944348594,679568.192349944
SUBJ123,left,2.38642194873686,105018.711782587,40748.1738367557,90518.8835583353,42897.3121471504,109423.824360716,94787.4616593141,43417.3462760012,45566.4845863959,1194441.7576903,972602.189400112,221839.568290189,669318.506082603
SUBJ123,right,2.38429577082186,107119.503615242,41196.6067860944,91769.4429389767,43542.3937130685,111390.617029844,95903.9185973895,43750.9703744315,46096.7573014056,1227641.41941724,1005188.48267894,222452.936738299,686925.012610188
SUBJ124,left,2.43113478491393,89660.5413254671,34951.2631344886,76776.2668120499,36636.3142547639,93239.3118644248,80285.7666156418,37127.3554573684,38812.4065776437,824032.304349734,643641.860573357,180390.443776377,513561.942271735
SUBJ124,right,2.41677842643009,90666.1426531775,35505.8052202755,77789.1555654278,37378.2456454379,94371.0168582796,81405.2706150921,37633.8987377018,39506.3391628642,850581.945046473,665932.921503397,184649.023543076,531031.633012453
SUBJ125,left,2.41700819760572,92163.0014990184,34650.4158381665,76991.9379563427,36675.6820597661,96111.549376781,80877.9165028708,37014.6373572691,39039.9035788687,864997.243262799,655613.301228399,209383.942034401,522844.406015615
