SubjectID,Hemisphere,AvgCortThickness,PialArea,SmoothPialArea,WhiteArea,ConvexHullArea,PialFullArea,WhiteFullArea,SmoothPialFullArea,ConvexHullFullArea,PialFullVol,WhiteFullVol,GreymatterVol,SmoothPialFullVol
SUBJ057,right,2.5966311839021,90768.1225043678,34852.8781975226,78421.04719918,36222.2866727754,94626.5590314579,82196.1782409025,37086.3720867855,38455.7805620384,900568.972520429,709999.874195581,190569.098324848,525847.288224054
SUBJ065,left,2.24707801792966,97087.2690952914,39213.0222909559,84602.2243130786,39612.1976210438,101866.989732007,89333.268106289,42309.7245777613,42708.8999078492,936158.953419471,755499.350949727,180659.602469744,569343.424043911
SUBJ065,right,2.27291555671276,95924.2984920697,39227.4985176209,85104.9451187837,39880.2187189518,100568.316482327,89636.8124563422,42125.9540079128,42778.6742092437,970355.579186438,808414.688761495,161940.890424942,593144.397157032
SUBJ067,left,2.6002928887368,85472.9621665429,35052.0106705139,72484.0787324266,36325.4451656512,89494.7425813982,76377.9601780789,37487.285410406,38760.7199055433,817600.515011318,628418.280964201,189182.234047117,493565.723959854
SUBJ067,right,2.55007823406217,85294.9317204709,33870.7032651944,71479.0921035988,35532.549694743,89258.4949435237,75373.0890575506,36318.4441013188,37980.2905308674,808527.50779217,615213.83149937,193313.6762928,487378.555387798
SUBJ070,left,2.3592054491287,79626.1759291353,35019.5181202068,70487.5546067043,35097.1680863686,83399.8197844935,74217.9096492621,37369.9798296416,37447.6297958034,829818.807615888,689528.672941225,140290.134674663,494282.893575501
SUBJ070,right,2.38602654875637,79409.7459252032,34421.3123577376,69576.0117511089,34692.0223652584,82904.5543513393,73046.4254796623,36703.3965256044,36974.1065331251,841443.701528926,683313.479683932,158130.221844994,490949.274999956
SUBJ071,left,2.51129149687413,91072.2552661784,36149.3875412764,76044.8535463903,37297.6497748163,95506.0939348336,80407.7002139901,38856.8383240379,40005.1005575778,1055812.9883012,830742.071138719,225070.917162478,575110.027561622
SUBJ071,right,2.51422739165721,92525.4304785412,36255.7145438977,77952.501186414,37661.5444212916,97145.8352583676,82482.2063608902,38760.4701763934,40166.3000537873,1070561.1864259,851861.084451472,218700.101974433,585470.414143098
SUBJ073,left,2.62069845950708,115420.504152936,42123.1078870619,97620.7161616399,44261.3777776674,119800.403729112,101952.65003662,44870.2767303585,47008.5466209641,1150275.81488418,875839.381809795,274436.433074385,657553.832149451
SUBJ073,right,2.59348789770488,116888.878790167,42096.1721950357,98590.6983703836,43621.1926499003,121528.738215153,103011.10951528,44694.34671307,46219.3671679346,1165598.13566746,884898.254059362,280699.881608096,656147.364999456
SUBJ074,left,2.43096314914797,101515.751472516,39636.901170605,86739.5445444644,40911.9715158709,105878.289671226,91044.48465245,42454.5031673317,43729.5735125975,1022065.64918732,805661.089118275,216404.560069041,613217.572480184
SUBJ074,right,2.40563766411011,101920.053637498,40269.3136036749,88257.6007581584,41399.7442157994,106156.445704138,92391.5793938002,42892.0001739813,44022.4307861058,1034696.22986878,825387.909318493,209308.320550289,619361.625626529
SUBJ075,left,2.50877181289728,99721.7965624614,39506.1632366264,83790.0484499703,39995.0188528595,104342.833711518,88378.4695191629,42441.0815819888,42929.937198222,1070306.14651606,843630.582871319,226675.563644737,600735.691870409
SUBJ075,right,2.50101098050594,99375.8794152977,38484.4119645449,83331.8295493075,39512.6073763156,103827.12304538,87738.2537347985,41342.5269162273,42370.722327998,1045907.89038121,814981.034808936,230926.855572277,599136.539989585
SUBJ076,left,2.32149661997732,107915.925750454,43057.002069314,91398.4096381025,43022.9605543597,112689.793275169,96098.0206746789,46345.9139554024,46311.872440448,1180740.07422815,942225.750859345,238514.3233688,669075.255903103
SUBJ076,right,2.28570195785193,107490.941211736,43385.7838861943,89939.2878248353,43337.5050878337,112230.806552578,94704.4313504394,46530.0499934045,46481.7711950439,1168846.45141766,918614.284264634,250232.167153031,676400.014074026
SUBJ079,left,2.50758654783497,98651.7467852782,39305.5064787596,83968.0259365681,39450.4855838602,103373.296085089,88627.6038381215,42386.2659513487,42531.2450564493,1010888.9235754,787259.867217151,223629.056358249,588682.404668593
SUBJ079,right,2.54071419425753,98434.2900099443,37309.4410200854,82826.7408196335,37610.7527806303,103890.858714528,88067.3082887007,40477.0731381823,40778.3848987271,1028850.6060191,795861.441863666,232989.164155432,577689.221879276
SUBJ080,left,2.6647013858321,94581.7301498078,36796.4165103704,78670.8535152043,38845.88245746,98681.0137383741,82687.1867670336,39344.2211815795,41393.6871286691,906182.748948048,678218.969378587,227963.779569461,534304.016802777
SUBJ080,right,2.66897757644058,92727.1081772404,36320.3741828842,77475.1712185277,37721.7855168793,96807.2037003749,81461.586275961,38785.1288350494,40186.5401690445,901032.127408903,672208.565790753,228823.56161815,533849.358817103
SUBJ081,left,2.48910126920208,84201.7054344122,32889.5743708897,70938.9487651584,34204.9626696825,88121.0103817997,74809.6972673976,35603.2750701169,36918.6633689098,770174.660731139,591033.471519879,179141.189211261,463930.134421309
SUBJ081,right,2.48123649694531,84143.3606603375,33696.845944542,71485.6187478039,34757.8636287657,88213.0155677054,75511.7629763857,36257.8390619417,37318.8567461655,804687.639375168,625479.19607155,179208.443303618,478104.337862954
SUBJ082,left,2.5864724330499,107470.44500552,41892.7195238217,90672.9177455475,43716.9578889424,111778.236726494,94905.2518463786,44316.2019723908,46140.4403375114,1077170.58541477,826406.307995335,250764.277419434,637444.348571154
SUBJ082,right,2.59328700085393,107179.530204165,41257.5060758363,90899.0619828674,42427.6678901236,111694.83824225,95226.9420346695,43692.2654284269,44862.4272427142,1056479.56682838,807869.966453921,248609.600374456,637489.997240343
SUBJ083,left,2.57976628833006,103475.235933353,38671.8455778717,88483.7030025298,40081.7130242548,107764.447691222,92672.6694445751,41160.3347997287,42570.2022461118,1015855.93557431,779959.216240841,235896.719333466,585929.307480188
SUBJ083,right,2.58175498868589,104662.221700619,39237.9690332677,89515.1166331341,40813.2440342292,109065.841047974,93832.8960061783,41693.8840642384,43269.1590651999,1056134.24061072,810625.673643794,245508.566966927,605693.705891327
SUBJ086,left,2.53362269458502,89718.760728693,34819.7887807503,77430.9895288638,36377.1894223557,93567.5663861852,81228.6622410751,37112.2625186668,38669.6631602722,840388.726156922,652490.264304189,187898.461852733,506203.107468948
SUBJ086,right,2.54640310455529,89038.8929859683,35257.042886578,77312.3760645439,36786.6731418076,92888.5039712638,81071.4170448243,37521.2125807109,39050.8428359406,849407.824919513,661536.078219186,187871.746700327,514018.002609846
SUBJ090,left,2.51816914971787,91053.8833161649,37266.0558634228,77625.7127264253,37765.3136645744,94896.8517053858,81442.6569132663,39644.3044427378,40143.5622438894,866860.947447294,668506.008414338,198354.939032956,525382.53953103
SUBJ090,right,2.50733612994672,92469.5411938793,37531.1830841128,77421.7885108416,38154.9110597446,96480.9979286446,81307.4180242697,39892.9799173676,40516.7078929995,887745.073278696,670142.256283523,217602.816995172,536417.802456497
SUBJ091,left,2.38043922908147,92459.5366972314,36445.5687906787,81488.5259773665,37520.9388690754,96257.1616880516,85229.3213806838,38959.5221143647,40034.8921927614,1016494.61634277,848080.085805026,168414.530537747,557441.248931207
SUBJ091,right,2.37730755085665,91638.9851716015,35767.6881850779,80246.9316812053,37007.9782047949,95494.7019751389,84019.3022312492,38212.1800671355,39452.4700868526,1018157.03810536,844296.639109652,173860.398995706,555576.670907895
SUBJ092,left,2.51270306878907,95730.0292664155,37619.6536278764,79706.6360406572,38599.2007480914,100005.286726257,83884.7881964328,40354.0356804733,41333.5828006883,921331.564173205,694621.048851597,226710.515321609,562701.544816962
SUBJ092,right,2.48166130255364,94548.7344174472,37030.8162045762,79309.2914387258,37958.3967749728,98942.580182121,83563.7301597841,39567.2492709318,40494.8298413284,925070.343121815,712095.803844645,212974.539277171,560990.639748879
SUBJ093,left,2.48903251431061,113758.80244091,43652.502532649,98758.933918039,43936.5492979637,117625.176671815,102500.89282204,46037.460971866,46321.5077371808,1137931.29981753,898948.80283169,238982.496985839,688796.170931335
SUBJ093,right,2.48038426881451,112089.919850957,42474.1117381912,97044.973832874,42226.8943731224,116354.301543696,101099.012182629,44922.2496550845,44675.0322900156,1149342.11249226,907617.681820965,241724.430671293,680801.372227834
SUBJ094,left,2.53806085056445,102825.247711091,38101.0359677123,89758.2733264804,39523.8683387107,106828.676733306,93631.2422926028,40474.1974354424,41897.0298064408,1011176.36988024,793655.439492325,217520.930387912,577170.882313239
SUBJ094,right,2.51252861350219,105361.196695775,38805.1512243062,91387.0939579395,40204.2360277544,109493.654324458,95358.5331209795,41083.0367441796,42482.1215476278,1019296.96941714,788808.372893013,230488.596524131,588136.897825995
SUBJ095,left,2.38404472444471,89362.5223896133,36746.4034023093,79000.0540251186,37574.7588799138,93748.7959083809,83324.7522786556,39911.7085674767,40740.0640450812,998838.761333085,829318.963580535,169519.797752549,558532.61365542
SUBJ095,right,2.42599298891043,89651.2043785477,37907.9088234447,78162.6638808082,39300.5162572201,94206.7165615304,82774.6183776698,40979.9711997358,42372.5786335112,1011101.92370012,824551.122734495,186550.800965621,581663.657058579
SUBJ096,left,2.69100993269075,98082.8284897773,36753.6704562388,82428.0965677409,38319.1321115121,102037.718915562,86341.5525382205,39275.2357770831,40840.6974323564,946149.195854028,706345.862630634,239803.333223394,545354.647053142
SUBJ096,right,2.68495379850085,98233.631687747,37411.2339151124,82530.1784506387,39193.4861083912,102194.551132757,86461.7578187758,39953.2545713406,41735.5067646195,966262.691989537,730137.185741044,236125.506248493,559399.722027178
SUBJ097,left,2.44991034303089,79349.1157614667,31730.400365806,67371.7249165537,32825.0402721586,82671.4699601101,70618.8824399811,33851.9402628812,34946.5801692339,702350.948641753,534055.911052218,168295.037589535,434512.949232426
SUBJ097,right,2.43603271774598,80635.759148514,32708.457376357,69387.9230848071,33410.02985721,83965.6101302579,72693.8879252388,34827.373578867,35528.9460597199,726242.952899006,561839.755278163,164403.197620844,450994.904810067
SUBJ099,left,2.51804235399223,94935.5963238634,37349.8140220328,80187.1661722888,39007.8198348066,99016.0515470427,84194.6008769571,39985.4789680869,41643.4847808607,909682.88254329,701286.998484906,208395.884058384,549748.04700268
SUBJ099,right,2.54732069513007,94961.7294818494,36736.4019105527,79673.480952264,38122.0587129535,99185.1419978833,83723.9052955002,39297.152998162,40682.8098005628,914250.445811949,694633.727941391,219616.717870558,545015.827102925
SUBJ100,left,2.51828918112637,92332.0713886715,36166.8744460264,77097.1580709339,37083.545515576,95849.3412845394,80633.0151035207,38233.4850634341,39150.1561329837,851296.71795029,650267.213723451,201029.504226839,502085.883321914
SUBJ100,right,2.52049167269372,91187.3119043483,34677.202704338,75876.8086023013,35475.7905152498,94645.0038461659,79268.0061697528,36720.9535574913,37519.5413684031,821319.321897849,618467.879839881,202851.442057968,492900.413332149
SUBJ101,left,2.50687051043148,101190.10541445,40066.5233244051,89407.3475510663,41274.454847764,105579.736009439,93720.9546740894,42943.8067472589,44151.7382706178,1003985.57543425,809292.786955253,194692.788478993,604425.328916235
SUBJ101,right,2.43932673821482,100931.675139148,40392.1165670865,90312.6855824425,41728.9833380544,105359.560179785,94612.8592584135,43147.6040019932,44484.4707729611,1024720.03086341,838873.251327294,185846.779536112,620033.456624628
SUBJ103,left,2.66500963787379,94662.8259151382,36133.950591288,80813.9032875904,37297.4852593702,98300.8690847532,84380.9628057047,38202.8111880256,39366.3458561078,900563.921581922,682872.140859341,217691.780722581,534743.478195843
SUBJ103,right,2.65780497175711,94081.202406595,35691.6098289211,80110.7078280595,36956.7911206329,97814.3432002181,83734.1577863106,37731.2772201524,38996.4585118641,911441.337357747,693457.234479913,217984.102877835,537241.18579146
SUBJ104,left,2.47118739792205,88844.808875925,35341.0471257156,76094.1049023682,36360.8492908289,92617.2282719637,79796.3165481779,37697.542358645,38717.3445237583,956874.472342973,766595.050164383,190279.422178591,535621.615715594
SUBJ104,right,2.38823624521087,88724.2135663219,35766.6976161386,76792.1413528878,37156.4728973468,92478.0269708733,80511.4212754398,38110.2873278397,39500.0626090479,978199.699139455,797198.892084101,181000.807055354,551618.926542489
SUBJ105,left,2.54562113804695,95563.5028555758,39924.4491638534,80691.9739521568,39911.4512375742,99981.7944402569,85059.8078745393,42822.588561991,42809.5906357117,920443.256689284,708610.974189537,211832.282499747,571800.197658041
SUBJ105,right,2.53867546630848,96986.4491440628,40182.7776455738,80873.3224123546,40402.3030497894,101604.657023083,85399.4926987779,43016.0397217807,43235.5651259964,951061.459694044,728839.568993013,222221.890701031,583864.742671193
SUBJ106,left,2.55479921579627,91947.7824402659,34901.0371463545,76728.0690427994,36385.0175165369,95572.0516612359,80326.4458922765,37231.6254516766,38715.605821859,842365.304931889,632289.280587246,210076.024344643,504586.897450656
SUBJ106,right,2.48628671601785,88718.5143556369,34034.5091298168,74871.9737408865,35165.7593113051,92397.5806932002,78488.3233928355,36282.6520812123,37413.9022627006,830630.511685835,637417.952206545,193212.55947929,492793.368349927
SUBJ108,left,2.53767798439518,105865.86207292,41166.8123845423,91998.1230471853,41981.6336380081,110095.872392866,96258.7392441181,44021.6512940991,44836.4725475649,1041487.76554838,816436.116531568,225051.649016815,613898.512103694
SUBJ108,right,2.48900692604681,104226.809781708,40543.7483706013,90514.3010711312,41895.4487729676,108599.97283378,94760.4245803177,43243.5553612957,44595.2557636621,1028996.72216089,806768.007084842,222228.715076046,617662.872795627
SUBJ109,left,2.53888616270332,98394.8980434593,38481.3794465511,84292.1076489206,39121.0100133579,102697.587156843,88559.6226046206,41163.6130823446,41803.2436491513,972335.901543184,764246.119557812,208089.781985372,580778.738399602
SUBJ109,right,2.56076484842344,98544.1868058959,39719.6334122868,83854.1967522109,40690.9612948501,102760.2110883,88012.4457015088,42392.1776003748,43363.5054829381,1007720.31519267,790316.634870942,217403.680321724,604414.58042185
SUBJ110,left,2.36646709090201,97232.6957226496,36566.8536005665,83718.1552922991,37104.1621453231,101344.637183889,87766.1182823294,39248.0523336179,39785.3608783744,1074309.46006406,879490.944640057,194818.515424,577415.546327647
SUBJ110,right,2.37363678834407,97098.863406556,36646.5280992614,83693.9799050163,36963.1517851921,101233.184182773,87691.0629888277,39195.5772317186,39512.2009176492,1066219.66156858,872056.257775979,194163.403792604,585017.664467051
SUBJ111,left,2.48089354899542,93968.706541558,39165.6172267038,78874.6176840719,40130.7477632373,97966.3530639294,82850.0140460787,41663.0885805725,42628.219117106,1081133.5568522,858845.001530068,222288.555322137,625568.857843534
SUBJ111,right,2.48755050479854,93660.113298603,39509.8418722937,78664.6256060006,39476.5417451903,97692.6182072831,82583.7188528263,42000.1654877653,41966.8653606619,1061600.4233417,828023.252191767,233577.171149934,613764.294469518
SUBJ112,left,2.39822154146651,95097.1113381573,38333.9265472055,79361.2826404737,38908.3678313868,99464.7792611749,83669.1949268838,41156.9039068317,41731.345191013,898581.801395459,688902.862216131,209678.939179328,560475.070132326
SUBJ112,right,2.42013775355506,93317.5457774063,38277.6793874689,78107.8965693077,38143.4000980549,97609.1375990356,82395.6734150236,40998.269205198,40863.9899157839,900123.26484126,693097.547858606,207025.716982654,558786.296507264
SUBJ113,left,2.75983824122132,103244.040437693,39812.1367335918,85795.5369866187,41483.4443169188,107204.830818874,89683.5479865796,42189.2433729004,43860.5509562274,1093289.76618783,829262.0802145,264027.685973333,615325.06561248
SUBJ113,right,2.76125733617273,103709.130313059,39304.5009198391,86474.0436681065,40475.9624342252,107756.277296517,90421.42731323,41646.1543700227,42817.6158844088,1080681.83397036,818666.699695225,262015.134275137,608819.715606723
SUBJ115,left,2.46530873952205,96213.0233377605,38545.3401602173,79100.0676029631,39336.8546653298,100013.262151338,82827.8886701535,40985.5828455721,41777.0973506846,1062908.88336117,824946.308275815,237962.57508536,595249.57636753
SUBJ115,right,2.43072937675741,94592.1720160985,37670.658711419,78483.4038024747,38324.6551160468,98599.9195321815,82452.8916888054,40108.6410549508,40762.6374595786,1076525.57674282,848422.217302165,228103.359440655,590587.243262993
SUBJ118,left,2.5678849486377,117896.976942775,43155.8633606431,99802.7478540754,44870.0607555154,122324.219611742,104244.971687755,45879.9510630981,47594.1484579704,1198232.65949192,926770.542562373,271462.116929551,672955.784095092
SUBJ118,right,2.55928701506573,120046.295648702,42642.248641692,101418.858181667,44505.5668981302,124842.747513664,106086.20389288,45385.7451405213,47249.0633969595,1212525.16697119,927100.876203302,285424.290767892,682287.32141402
SUBJ119,left,2.52564120389636,106996.157349582,39568.2686791268,93313.9915746964,41264.9327185436,111292.236820926,97489.6562523037,42215.0953952798,43911.7594346966,1066870.92344743,839346.874178611,227524.049268821,615854.8634846
SUBJ119,right,2.52946217132488,106624.076358396,39429.3081422312,92206.421786433,40784.3875640738,111161.34887484,96565.8824975557,42117.4929652054,43472.572387048,1078155.19064092,845698.880657158,232456.309983766,610827.437008435
SUBJ120,left,2.4356085042219,97322.5276217685,38387.6308056309,84264.0421701551,39753.3211313676,101305.178376641,88153.3574946142,40841.332197856,42207.0225235927,1082059.20828082,885753.237911,196305.970369819,609688.225504268
SUBJ120,right,2.44633918658155,96974.0127729068,37960.5253333233,83744.5823752923,38780.0524861737,101267.28937329,87816.623285216,40300.7033329186,41120.230485769,1075610.05779876,872450.585007211,203159.472791554,599285.326769331
SUBJ121,left,2.49462796658322,108043.893843452,41305.6447684096,93940.4109985226,42998.024408453,112407.173505904,98192.470074005,44012.8752365211,45705.2548765644,1176817.61313841,952661.028969001,224156.584169409,672762.459843965
SUBJ121,right,2.4968278386281,109012.348115591,41442.2905120997,94862.8775720149,42265.4649036218,113312.260993779,99056.1864138734,44045.6034593986,44868.7778509207,1192037.68714616,970003.742797562,222033.944348594,673426.638565303
SUBJ123,left,2.38642194873686,105018.711782587,41766.5491817071,90518.8835583353,42851.3952784158,109423.824360716,94787.4616593141,44481.6384896872,45566.4845863959,1194441.7576903,972602.189400112,221839.568290189,662273.541689049
SUBJ123,right,2.38429577082186,107119.503615242,42254.4473310225,91769.4429389767,43449.8901540279,111390.617029844,95903.9185973895,44901.3144784002,46096.7573014056,1227641.41941724,1005188.48267894,222452.936738299,680317.633182703
SUBJ124,left,2.43113478491393,89660.5413254671,36025.4719884251,76776.2668120499,36643.7773393712,93239.3118644248,80285.7666156418,38194.1012266977,38812.4065776437,824032.304349734,643641.860573357,180390.443776377,509270.650471599
SUBJ124,right,2.41677842643009,90666.1426531775,36092.459710137,77789.1555654278,37348.8549342884,94371.0168582796,81405.2706150921,38249.9439387127,39506.3391628642,850581.945046473,665932.921503397,184649.023543076,522047.400367261
SUBJ125,left,2.41700819760572,92163.0014990184,35435.6510741518,76991.9379563427,36624.8874048392,96111.549376781,80877.9165028708,37850.6672481813,39039.9035788687,864997.243262799,655613.301228399,209383.942034401,512160.839481513
